player,position,team,is_active,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,otc_id,gsis_id
Luke Haggard,LT,Buccaneers,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,11420,00-0038818
Branson Taylor,LT,Chargers,True,2026,1.0,0.885,0.885,0.0,0.003,0.885,0.885,0.0,12559,00-0040212
Blake Freeland,LT,Bengals,True,2026,1.0,0.4113,0.4113,0.0,0.001,0.4113,0.4113,0.0,10930,00-0039158
Wanya Morris,LT,Cowboys,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,10916,00-0038981
Geron Christian,LT,Jaguars,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,6959,00-0034817
Dalton Cooper,LT,Packers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12928,00-0040083
Jedrick Wills,LT,Bills,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,8750,00-0036267
Niklas Henning,LT,Raiders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13634,00-0041014
Kiran Amegadjie,LT,Eagles,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11683,00-0039822
Laekin Vakalahi,LT,Chargers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12265,00-0039932
James Neal III,LT,Texans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13509,00-0041306
Foster Sarell,LT,49ers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,9757,00-0036584
Esa Pole,LT,Commanders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12824,00-0040092
Nolan Rucci,LT,Colts,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13518,00-0041232
Jarrod Gray,LT,Giants,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13841,00-0041578
Doug Nester,LT,Steelers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11975,00-0039716
Devin Cochran,LT,Lions,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,10412,00-0037414
Gavin Ortega,LT,Broncos,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13559,00-0041297
Julian Good-Jones,LT,Commanders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,9125,00-0035997
Jack Nelson,LT,Vikings,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12578,00-0040224
Isaac Alarcon,LT,49ers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,9426,00-0036448
Marcellus Johnson,LT,Cowboys,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12113,00-0039507
Gerad Christian-Lichtenhan,LT,Ravens,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12660,00-0040098
Riley Mahlman,LT,Falcons,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13726,00-0041192
Ryan Schernecke,LT,Giants,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13639,00-0041144
Brant Banks,LT,Jets,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13001,00-0040034
Valentin Senn,LT,Cardinals,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12853,
Easton Kilty,LT,Saints,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12982,00-0040539
Rasheed Miller,LT,Titans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13554,00-0040918
Quenton Nelson,LG,Colts,True,2022,4.0,80.0,20.0,41.0,0.096,115.73487,28.933718,59.314121,6891,00-0034342
Tyler Smith,LG,Cowboys,True,2025,4.0,96.0,24.0,41.661189,0.086,103.56447,25.891117,44.943947,10069,00-0037243
Peter Skoronski,LG,Titans,True,2026,4.0,100.0,25.0,40.712274,0.083,100.0,25.0,40.712274,10835,00-0039034
Landon Dickerson,LG,Eagles,True,2024,4.0,84.0,21.0,28.89,0.08199999999999999,99.06343,24.765857,34.070744,9501,00-0037002
Luke Goedeke,LG,Buccaneers,True,2025,4.0,90.0,22.5,27.406,0.081,97.091691,24.272923,29.565499,10102,00-0037835
Matthew Bergeron,LG,Falcons,True,2026,4.0,94.0,23.5,28.924,0.078,94.0,23.5,28.924,10862,00-0039048
Aaron Banks,LG,Packers,True,2025,4.0,77.0,19.25,27.0,0.069,83.067335,20.766834,29.127507,9512,00-0036551
Joe Thuney,LG,Bears,True,2025,2.0,35.0,17.5,33.5,0.063,37.75788,18.87894,36.139685,4791,00-0032391
Zion Johnson,LG,Browns,True,2026,3.0,49.5,16.5,32.39,0.055,49.5,16.5,32.39,10062,00-0037818
Damien Lewis,LG,Panthers,True,2024,4.0,53.0,13.25,26.215,0.052000000000000005,62.504307,15.626077,30.916045,8809,00-0036417
David Edwards,LG,Saints,True,2026,4.0,61.0,15.25,30.0,0.051,61.0,15.25,30.0,7960,00-0035668
Elgton Jenkins,LG,Browns,True,2026,2.0,24.0,12.0,15.0,0.04,24.0,12.0,15.0,7835,00-0035526
"Jon Runyan, Jr.",LG,Giants,True,2026,2.0,22.0,11.0,19.25,0.037000000000000005,22.0,11.0,19.25,8932,00-0036246
Isaac Seumalo,LG,Cardinals,True,2026,3.0,31.5,10.5,15.0,0.035,31.5,10.5,15.0,4792,00-0032954
John Simpson,LG,Ravens,True,2026,3.0,30.0,10.0,17.5,0.033,30.0,10.0,17.5,8849,00-0036369
Ezra Cleveland,LG,Jaguars,True,2024,3.0,24.0,8.0,14.25,0.031,28.303837,9.434612,16.805403,8798,00-0036327
Wyatt Teller,LG,Texans,True,2026,2.0,16.0,8.0,8.5,0.027000000000000003,16.0,8.0,8.5,7051,00-0034399
Dylan Parham,LG,Jets,True,2026,2.0,16.0,8.0,7.49,0.027000000000000003,16.0,8.0,7.49,10135,00-0037255
Ben Bredeson,LG,Buccaneers,True,2025,3.0,22.0,7.333333,12.5,0.026000000000000002,23.733524,7.911174,13.484957,8883,00-0036132
Kadyn Proctor,LG,Dolphins,True,2026,4.0,26.120116,6.530029,26.120116,0.022000000000000002,26.120116,6.530029,26.120116,13156,00-0041521
Cole Strange,LG,Chargers,True,2026,2.0,13.0,6.5,7.0,0.022000000000000002,13.0,6.5,7.0,10074,00-0038103
Tyler Booker,LG,Cowboys,True,2025,4.0,22.553718,5.63843,22.553718,0.02,24.330873,6.082719,24.330873,12372,00-0040007
Olaivavega Ioane,LG,Ravens,True,2026,4.0,24.23223,6.058058,24.23223,0.02,24.23223,6.058058,24.23223,13158,00-0040866
Ben Powers,LG,Broncos,True,2026,1.0,6.0,6.0,5.0,0.02,6.0,6.0,5.0,7914,00-0034978
Troy Fautanu,LG,Steelers,True,2024,4.0,15.055296,3.763824,15.055296,0.015,17.75511,4.438778,17.75511,11628,00-0039871
Nick Allegretti,LG,Commanders,True,2026,2.0,7.585,3.7925,3.925,0.013000000000000001,7.585,3.7925,3.925,8007,00-0035149
Dalton Risner,LG,Bengals,True,2026,1.0,3.25,3.25,1.0,0.011000000000000001,3.25,3.25,1.0,7832,00-0035702
Elijah Wilkinson,LG,Cardinals,True,2026,2.0,6.25,3.125,3.08,0.01,6.25,3.125,3.08,6434,00-0033676
Steve Avila,LG,Rams,True,2023,4.0,9.252708,2.313177,7.442147,0.01,12.397312,3.099328,9.971418,10860,00-0039058
Chris Paul,LG,Commanders,True,2026,1.0,3.0,3.0,2.475,0.01,3.0,3.0,2.475,10275,00-0037092
Brady Christensen,LG,Panthers,True,2026,1.0,2.765,2.765,0.0,0.009000000000000001,2.765,2.765,0.0,9534,00-0036968
Atonio Mafi,LG,Titans,True,2025,1.0,2.175,2.175,0.0,0.008,2.346383,2.346383,0.0,10968,00-0038586
Max Mitchell,LG,Jets,True,2026,1.0,2.0,2.0,1.0,0.006999999999999999,2.0,2.0,1.0,10156,00-0038114
Kingsley Suamataia,LG,Chiefs,True,2024,4.0,6.421506,1.605377,3.372071,0.006,7.573052,1.893264,3.976773,11671,00-0039844
Jarrett Patterson,LG,49ers,True,2026,1.0,1.795,1.795,1.545,0.006,1.795,1.795,1.545,11025,00-0038615
Isaiah Adams,LG,Cardinals,True,2024,4.0,5.974778,1.493695,1.165292,0.006,7.046214,1.761554,1.37426,11679,00-0039808
Dylan Fairchild,LG,Bengals,True,2025,4.0,6.42118,1.605295,1.309948,0.006,6.927147,1.731787,1.413167,12441,00-0040140
Andrew Vorhees,LG,Ravens,True,2026,1.0,1.7,1.7,1.7,0.006,1.7,1.7,1.7,11053,00-0038383
Zak Zinter,LG,Browns,True,2024,4.0,5.73474,1.433685,0.99072,0.006,6.763131,1.690783,1.168382,11693,00-0039350
Gennings Dunker,LG,Steelers,True,2026,4.0,6.726342,1.681586,1.351884,0.006,6.726342,1.681586,1.351884,13240,00-0041396
Nick Saldiveri,LG,Saints,True,2023,4.0,4.74528,1.18632,0.84228,0.005,6.358,1.5895,1.128535,10927,00-0038566
Jon Gaines,LG,Cardinals,True,2023,4.0,4.57224,1.14306,0.73224,0.005,6.126151,1.531538,0.981097,10946,00-0038571
Aaron Stinnie,LG,Giants,True,2026,1.0,1.4875,1.4875,0.0625,0.005,1.4875,1.4875,0.0625,7203,00-0034668
Dan Feeney,LG,Buccaneers,True,2026,1.0,1.4875,1.4875,1.0,0.005,1.4875,1.4875,1.0,5657,00-0033910
Mason McCormick,LG,Steelers,True,2024,4.0,4.784896,1.196224,0.764896,0.005,5.642955,1.410739,0.902062,11727,00-0039358
Asim Richards,LG,DAL/NO,True,2023,4.0,4.08498,1.021245,0.24498,0.005,5.473292,1.368323,0.328238,10993,00-0038601
Mike Caliendo,LG,Chiefs,True,2026,1.0,1.35,1.35,0.65,0.004,1.35,1.35,0.65,10688,00-0037207
Jordan McFadden,LG,Bears,True,2026,1.0,1.3,1.3,0.025,0.004,1.3,1.3,0.025,10980,00-0038595
Joshua Ezeudu,LG,Chiefs,True,2026,1.0,1.3,1.3,0.4103,0.004,1.3,1.3,0.4103,10112,00-0037807
Trevor Keegan,LG,DAL/MIN/PHI,True,2024,4.0,4.274276,1.068569,0.254276,0.004,5.040767,1.260192,0.299874,11780,00-0039310
Jackson Slater,LG,Titans,True,2025,4.0,4.560612,1.140153,0.360612,0.004,4.919973,1.229993,0.389027,12527,00-0040190
Beau Stephens,LG,Seahawks,True,2026,4.0,4.902372,1.225593,0.522372,0.004,4.902372,1.225593,0.522372,13292,00-0040882
Billy Schrauth,LG,Buccaneers,True,2026,4.0,4.870204,1.217551,0.490204,0.004,4.870204,1.217551,0.490204,13304,00-0041082
Nick Zakelj,LG,49ers,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,10232,00-0037831
Nick Leverett,LG,Cowboys,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,9267,00-0036105
Luke Newman,LG,Bears,True,2025,4.0,4.43006,1.107515,0.23006,0.004,4.779133,1.194783,0.248188,12555,00-0040210
Hayden Conner,LG,Cardinals,True,2025,4.0,4.37428,1.09357,0.17428,0.004,4.718958,1.17974,0.188013,12571,00-0040219
Logan Taylor,LG,Chargers,True,2026,4.0,4.650768,1.162692,0.0,0.004,4.650768,1.162692,0.0,13346,00-0041105
John Williams,LG,Packers,True,2025,4.0,4.301672,1.075418,0.101672,0.004,4.640629,1.160157,0.109683,12610,00-0040023
Micah Morris,LG,Eagles,True,2026,4.0,4.635764,1.158941,0.255764,0.004,4.635764,1.158941,0.255764,13351,00-0040897
Ethan Onianwa,LG,Falcons,True,2026,4.0,4.535928,1.133982,0.155928,0.004,4.535928,1.133982,0.155928,13375,00-0041121
Jarrett Kingston,LG,MIA/HOU,True,2026,1.0,1.1,1.1,0.015,0.004,1.1,1.1,0.015,11823,00-0039832
Tanoa Togiai,LG,Commanders,True,2026,3.0,3.115,1.038333,0.14,0.003,3.115,1.038333,0.14,13670,00-0041183
Kahlil Benson,LG,Chiefs,True,2026,3.0,3.1,1.033333,0.0,0.003,3.1,1.033333,0.0,13595,00-0041019
Garrett DiGiorgio,LG,Jaguars,True,2026,3.0,3.1,1.033333,0.2475,0.003,3.1,1.033333,0.2475,13532,00-0041208
William Sherman,LG,Saints,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,9661,00-0036535
Elijah Klein,LG,Lions,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,11828,00-0039411
Laken Tomlinson,LG,Cowboys,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,3876,00-0032234
Steven Jones,LG,Steelers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12192,00-0039555
Nick Broeker,LG,Bills,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11054,00-0038633
Kam Dewberry,LG,Falcons,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13729,00-0041276
Jacob Rizy,LG,Patriots,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13427,00-0041325
Gottlieb Ayedze,LG,Dolphins,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12001,00-0039262
Josh Sills,LG,Colts,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,10553,00-0037138
Kyle Hergel,LG,Bears,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12095,00-0039624
Dillon Wade,LG,Packers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13700,00-0040949
Josh Gesky,LG,Packers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13699,00-0040943
K.T. Leveston,LG,Browns,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11862,00-0039755
Henry Lutovsky,LG,Buccaneers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13768,00-0041255
Josh Thompson,LG,Falcons,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13591,00-0040965
Tyler Linderbaum,C,Raiders,True,2026,3.0,81.0,27.0,60.0,0.09,81.0,27.0,60.0,10070,00-0037825
Creed Humphrey,C,Chiefs,True,2024,4.0,72.0,18.0,35.0,0.07,84.911511,21.227878,41.276429,9527,00-0036623
Cam Jurgens,C,Eagles,True,2025,4.0,68.0,17.0,23.346,0.061,73.358166,18.339542,25.185585,10096,00-0038112
Aaron Brewer,C,Dolphins,True,2026,3.0,52.5,17.5,21.325,0.057999999999999996,52.5,17.5,21.325,9293,00-0036171
Erik McCoy,C,Saints,True,2022,5.0,60.0,12.0,20.09,0.057999999999999996,86.801153,17.360231,29.063919,7839,00-0035242
Connor McGovern,C,Bills,True,2026,4.0,52.4,13.1,26.2,0.043,52.4,13.1,26.2,7881,00-0035679
Luke Wattenberg,C,Broncos,True,2025,4.0,48.0,12.0,13.366667,0.043,51.782235,12.945559,14.419914,10216,00-0037278
Sean Rhyan,C,Packers,True,2026,3.0,33.0,11.0,11.0,0.037000000000000005,33.0,11.0,11.0,10137,00-0037076
Tyler Biadasz,C,Chargers,True,2026,3.0,30.0,10.0,15.0,0.033,30.0,10.0,15.0,8886,00-0036376
Cade Mays,C,Lions,True,2026,3.0,25.0,8.333333,14.0,0.027999999999999997,25.0,8.333333,14.0,10244,00-0037297
Robert Hainsey,C,Jaguars,True,2025,3.0,21.0,7.0,10.0,0.025,22.654728,7.551576,10.787966,9559,00-0036985
Josh Myers,C,Jets,True,2025,2.0,11.0,5.5,5.2,0.02,11.866762,5.933381,5.609742,9526,00-0036622
Jake Brendel,C,49ers,True,2023,4.0,16.5,4.125,5.0,0.018000000000000002,22.107651,5.526913,6.699288,5134,00-0032701
Ted Karras,C,Bengals,True,2025,1.0,5.0,5.0,1.0,0.018000000000000002,5.393983,5.393983,1.078797,4934,00-0032445
Ryan Neuzil,C,Falcons,True,2025,2.0,9.5,4.75,6.25,0.017,10.248567,5.124284,6.742479,9926,00-0036833
Keylan Rutledge,C,Texans,True,2026,4.0,19.276448,4.819112,19.276448,0.016,19.276448,4.819112,19.276448,13170,00-0041532
Garrett Bradbury,C,Bears,True,2026,1.0,4.7,4.7,3.7,0.016,4.7,4.7,3.7,7809,00-0035588
Graham Barton,C,Buccaneers,True,2024,4.0,14.027456,3.506864,14.027456,0.013999999999999999,16.542951,4.135738,16.542951,11634,00-0039905
Austin Schlottmann,C,Titans,True,2026,2.0,7.0,3.5,2.99,0.012,7.0,3.5,2.99,7146,00-0034112
Ethan Pocic,C,Ravens,True,2026,1.0,3.25,3.25,3.0,0.011000000000000001,3.25,3.25,3.0,5644,00-0033901
Luke Fortner,C,Panthers,True,2026,1.0,2.75,2.75,1.325,0.009000000000000001,2.75,2.75,1.325,10110,00-0037814
Danny Pinter,C,Ravens,True,2026,1.0,2.75,2.75,1.5,0.009000000000000001,2.75,2.75,1.5,8889,00-0036215
Zach Frazier,C,Steelers,True,2024,4.0,7.544214,1.886054,5.039272,0.006999999999999999,8.897092,2.224274,5.942947,11659,00-0039896
John Michael Schmitz,C,Giants,True,2023,4.0,6.373334,1.593334,3.424849,0.006999999999999999,8.53936,2.134841,4.58881,10881,00-0039019
Logan Jones,C,Bears,True,2026,4.0,8.468178,2.117045,6.596706,0.006999999999999999,8.468178,2.117045,6.596706,13201,00-0041539
Juice Scruggs,C,DET/HOU,True,2023,4.0,6.099108,1.524777,3.212948,0.006999999999999999,8.171937,2.042984,4.304893,10886,00-0038936
Jordan Meredith,C,Jets,True,2026,1.0,2.0,2.0,1.9,0.006999999999999999,2.0,2.0,1.9,9962,00-0036604
Jake Slaughter,C,Chargers,True,2026,4.0,7.925412,1.981353,5.614493,0.006999999999999999,7.925412,1.981353,5.614493,13207,00-0041392
Ben Brown,C,Patriots,True,2026,2.0,3.84,1.92,0.0,0.006,3.84,1.92,0.0,10505,00-0037413
Cooper Beebe,C,Cowboys,True,2024,4.0,5.939718,1.48493,1.139796,0.006,7.004867,1.751217,1.344192,11681,00-0039348
Trey Zuhn III,C,Raiders,True,2026,4.0,6.827032,1.706758,1.425112,0.006,6.827032,1.706758,1.425112,13235,00-0040871
Jared Wilson,C,Patriots,True,2025,4.0,6.207432,1.551858,1.154496,0.006,6.696556,1.674139,1.245466,12455,00-0040147
Jake Andrews,C,HOU/NE,True,2023,4.0,4.648344,1.162086,0.808344,0.005,6.228119,1.55703,1.083066,10931,00-0039030
Austin Corbett,C,Bills,True,2026,1.0,1.4875,1.4875,1.2625,0.005,1.4875,1.4875,1.2625,6918,00-0034261
Corey Levin,C,Falcons,True,2026,1.0,1.485,1.485,0.0,0.005,1.485,1.485,0.0,5803,00-0033793
Tanor Bortolini,C,Colts,True,2024,4.0,4.799872,1.199968,0.779872,0.005,5.660616,1.415154,0.919724,11725,00-0039744
Matt Hennessy,C,Cowboys,True,2026,1.0,1.4025,1.4025,1.2625,0.005,1.4025,1.4025,1.2625,8818,00-0036295
Lloyd Cushenberry,C,Bills,True,2026,1.0,1.4025,1.4025,1.2625,0.005,1.4025,1.4025,1.2625,8823,00-0036391
Olusegun Oluwatimi,C,Seahawks,True,2023,4.0,4.15646,1.039115,0.31646,0.005,5.569065,1.392266,0.424011,10978,00-0038593
Connor Lew,C,Bengals,True,2026,4.0,5.444356,1.361089,1.064356,0.005,5.444356,1.361089,1.064356,13272,00-0041062
Ryan McCollum,C,Steelers,True,2026,1.0,1.3325,1.3325,0.075,0.004,1.3325,1.3325,0.075,9779,00-0036783
Alex Forsyth,C,Broncos,True,2023,4.0,3.917784,0.979446,0.077784,0.004,5.249273,1.312318,0.104219,11081,00-0038649
Sedrick Van Pran-Granger,C,IND/BUF,True,2024,4.0,4.375252,1.093813,0.355252,0.004,5.159851,1.289963,0.418958,11749,00-0039876
Hunter Nourzad,C,Chiefs,True,2024,4.0,4.339516,1.084879,0.319516,0.004,5.117706,1.279427,0.376814,11767,00-0039827
Jacob Monk,C,Packers,True,2024,4.0,4.321616,1.080404,0.301616,0.004,5.096596,1.274149,0.355704,11771,00-0039817
Sam Hecht,C,Panthers,True,2026,4.0,4.934016,1.233504,0.554016,0.004,4.934016,1.233504,0.554016,13288,00-0041071
Drew Kendall,C,Eagles,True,2025,4.0,4.555076,1.138769,0.355076,0.004,4.914,1.2285,0.383055,12528,00-0040587
Parker Brailsford,C,Browns,True,2026,4.0,4.910176,1.227544,0.530176,0.004,4.910176,1.227544,0.530176,13290,00-0041073
Beaux Limmer,C,Rams,True,2024,4.0,4.158388,1.039597,0.138388,0.004,4.904097,1.226024,0.163205,11825,00-0039753
Jager Burton,C,Packers,True,2026,4.0,4.884,1.221,0.504,0.004,4.884,1.221,0.504,13297,00-0040884
Michael Jurgens,C,Vikings,True,2024,4.0,4.12874,1.032185,0.10874,0.004,4.869133,1.217283,0.12824,11838,00-0039419
Michael Deiter,C,Broncos,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,7869,00-0035686
Sam Mustipher,C,Jaguars,True,2026,1.0,1.215,1.215,0.0,0.004,1.215,1.215,0.0,8125,00-0035062
Jovaughn Gwyn,C,Ravens,True,2026,1.0,1.195,1.195,0.0,0.004,1.195,1.195,0.0,11049,00-0038629
Jonah Monheim,C,Jaguars,True,2025,4.0,4.344308,1.086077,0.144308,0.004,4.686625,1.171656,0.155679,12581,00-0040227
Brian Parker II,C,Bengals,True,2026,4.0,4.67782,1.169455,0.29782,0.004,4.67782,1.169455,0.29782,13333,00-0041098
Pat Coogan,C,Titans,True,2026,4.0,4.65878,1.164695,0.27878,0.004,4.65878,1.164695,0.27878,13338,00-0040893
Matt Gulbin,C,Commanders,True,2026,4.0,4.633576,1.158394,0.253576,0.004,4.633576,1.158394,0.253576,13353,00-0041108
Andrew Meyer,C,Dolphins,True,2024,3.0,2.845,0.948333,0.09,0.004,3.355184,1.118394,0.106139,11880,00-0039485
Nick Samac,C,CAR/MIN,True,2025,2.0,2.035,1.0175,0.0,0.004,2.195351,1.097676,0.0,11836,00-0039237
Justin Dedich,C,Rams,True,2026,1.0,1.075,1.075,0.0,0.004,1.075,1.075,0.0,12078,00-0039784
Dylan McMahon,C,Rams,True,2026,2.0,2.125,1.0625,0.0,0.004,2.125,1.0625,0.0,11798,00-0039830
Jacob Spomer,C,Chargers,True,2026,3.0,3.11,1.036667,0.01,0.003,3.11,1.036667,0.01,13612,00-0041383
Corey Bullock,C,BAL/CAR,True,2026,1.0,1.005,1.005,0.0,0.003,1.005,1.005,0.0,11941,00-0039242
Bryan Hudson,C,Giants,True,2025,2.0,1.845,0.9225,0.0,0.003,1.99038,0.99519,0.0,12254,00-0039446
Jacob Bayer,C,Bengals,True,2026,1.0,0.885,0.885,0.0,0.003,0.885,0.885,0.0,13028,00-0040359
Matt Pryor,C,Cardinals,True,2026,1.0,0.3303,0.3303,0.0,0.001,0.3303,0.3303,0.0,7091,00-0034417
Eli Cox,C,Jaguars,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12674,00-0040410
Ben Scott,C,Buccaneers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13068,00-0040427
James Brockermeyer,C,Falcons,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13727,00-0041186
Kingsley Eguakun,C,Giants,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12093,00-0039442
Josh Kaltenberger,C,Chargers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12764,00-0040467
Austin Blaske,C,Rams,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13796,00-0041425
Pete Nygra,C,Chiefs,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13583,00-0040958
Geno VanDeMark,C,Giants,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13522,00-0041234
Will Putnam,C,Raiders,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12230,00-0039544
Gavin Gerhardt,C,Texans,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,13379,00-0041124
Seth McLaughlin,C,Lions,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12796,00-0040374
Jake Majors,C,Eagles,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12787,00-0040422
Drake Nugent,C,49ers,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,11976,00-0039700
Federico Maranges,C,Seahawks,True,2026,1.0,0.2475,0.2475,0.0,0.001,0.2475,0.2475,0.0,12944,
Chris Lindstrom,RG,Falcons,True,2023,5.0,102.5,20.5,48.202,0.091,137.335409,27.467082,64.583819,7805,00-0035630
Trey Smith,RG,Chiefs,True,2025,4.0,94.0,23.5,46.75,0.084,101.406877,25.351719,50.433739,9690,00-0036660
Robert Hunt,RG,Panthers,True,2024,5.0,100.0,20.0,44.0,0.078,117.932655,23.586531,51.890368,8779,00-0036325
Samuel Cosmi,RG,Commanders,True,2024,4.0,74.0,18.5,26.616,0.07200000000000001,87.270164,21.817541,31.388955,9515,00-0036618
Quinn Meinerz,RG,Broncos,True,2024,4.0,72.0,18.0,24.0,0.07,84.911511,21.227878,28.303837,9562,00-0037001
O'Cyrus Torrence,RG,Bills,True,2026,4.0,76.4,19.1,25.755,0.063,76.4,19.1,25.755,10883,00-0038548
Will Fries,RG,Vikings,True,2025,5.0,87.72,17.544,34.0,0.063,94.632034,18.926407,36.679083,9712,00-0036483
Kevin Dotson,RG,Rams,True,2024,3.0,48.0,16.0,24.0,0.063,56.607674,18.869225,28.303837,8875,00-0036339
Jonah Jackson,RG,Bears,True,2025,3.0,44.5,14.833333,24.5,0.053,48.006447,16.002149,26.430516,8815,00-0036258
Joe Tippmann,RG,Jets,True,2026,4.0,62.0,15.5,21.424,0.051,62.0,15.5,21.424,10867,00-0039145
Cesar Ruiz,RG,Saints,True,2023,4.0,44.0,11.0,18.188981,0.049,58.953737,14.738434,24.370645,8764,00-0036408
Alijah Vera-Tucker,RG,Patriots,True,2026,3.0,42.0,14.0,21.0,0.046,42.0,14.0,21.0,9478,00-0036979
Patrick Mekari,RG,Jaguars,True,2025,3.0,37.5,12.5,20.0,0.045,40.454871,13.484957,21.575931,8098,00-0035112
Ed Ingram,RG,Texans,True,2026,3.0,37.5,12.5,20.0,0.042,37.5,12.5,20.0,10104,00-0038131
Hjalte Froholdt,RG,Cardinals,True,2026,2.0,20.0,10.0,13.5,0.033,20.0,10.0,13.5,7909,00-0035258
Michael Onwenu,RG,Patriots,True,2026,1.0,10.0,10.0,8.95,0.033,10.0,10.0,8.95,8922,00-0036198
Francis Mauigoa,RG,Giants,True,2026,4.0,30.957894,7.739474,30.957894,0.026000000000000002,30.957894,7.739474,30.957894,13154,00-0041505
Coleman Shelton,RG,Rams,True,2025,2.0,12.0,6.0,9.0,0.021,12.945559,6.472779,9.709169,7632,00-0034114
T.J. Bass,RG,Cowboys,True,2026,1.0,5.767,5.767,0.0,0.019,5.767,5.767,0.0,11401,00-0038731
