season,round,pick,team,gsis_id,pfr_player_id,cfb_player_id,pfr_player_name,hof,position,category,side,college,age,to,allpro,probowls,seasons_started,w_av,car_av,dr_av,games,pass_completions,pass_attempts,pass_yards,pass_tds,pass_ints,rush_atts,rush_yards,rush_tds,receptions,rec_yards,rec_tds,def_solo_tackles,def_ints,def_sacks
2026,1,1,LVR,00-0041562,MendFe00,fernando-mendoza-1,Fernando Mendoza,False,QB,QB,O,Indiana,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,1,2,NYJ,00-0041026,BailDa02,david-bailey-5,David Bailey,False,OLB,LB,D,Texas Tech,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,1.0
2026,1,3,ARI,00-0041027,LoveJe00,jeremiyah-love-1,Jeremiyah Love,False,RB,RB,O,Notre Dame,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,41.0,1.0,2.0,9.0,0.0,,,
2026,1,4,TEN,00-0041438,TateCa00,carnell-tate-1,Carnell Tate,False,WR,WR,O,Ohio St.,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,38.0,0.0,,,
2026,1,5,NYG,00-0041509,ReesAr00,arvell-reese-1,Arvell Reese,False,LB,LB,D,Ohio St.,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
2026,1,6,KAN,00-0041543,DelaMa00,mansoor-delane-1,Mansoor Delane,False,CB,DB,D,LSU,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
2026,1,7,WAS,00-0041028,StylSo01,sonny-styles-1,Sonny Styles,False,LB,LB,D,Ohio St.,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0
2026,1,8,NOR,00-0041029,TysoJo00,jordyn-tyson-1,Jordyn Tyson,False,WR,WR,O,Arizona St.,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,1,9,CLE,00-0041030,FanoSp00,spencer-fano-1,Spencer Fano,False,OT,OL,O,Utah,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,10,NYG,00-0041505,MauiFr01,francis-mauigoa-1,Francis Mauigoa,False,OT,OL,O,Miami (FL),21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,11,DAL,00-0040865,DownCa00,caleb-downs-1,Caleb Downs,False,S,DB,D,Ohio St.,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,1.0
2026,1,12,MIA,00-0041521,ProcKa00,kadyn-proctor-1,Kadyn Proctor,False,OT,OL,O,Alabama,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,13,LAR,00-0041568,SimpTy00,ty-simpson-1,Ty Simpson,False,QB,QB,O,Alabama,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,1,14,BAL,00-0040866,IoanOl00,vega-ioane-1,Olaivavega Ioane,False,OG,OG,,Penn St.,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,15,TAM,00-0041031,BainRu00,rueben-bain-jr-1,Rueben Bain,False,DE,DL,D,Miami (FL),21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,1,16,NYJ,00-0041032,SadiKe00,kenyon-sadiq-1,Kenyon Sadiq,False,TE,TE,O,Oregon,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,21.0,0.0,,,
2026,1,17,DET,00-0041439,MillBl01,blake-miller-2,Blake Miller,False,OT,OL,O,Clemson,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,18,MIN,00-0041033,BankCa01,caleb-banks-1,Caleb Banks,False,DT,DL,D,Florida,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,19,CAR,00-0041034,FreeMo00,monroe-freeling-1,Monroe Freeling,False,OT,OL,O,Georgia,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,20,PHI,00-0040867,LemoMa00,makai-lemon-1,Makai Lemon,False,WR,WR,O,USC,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-5.0,0.0,,,
2026,1,21,PIT,00-0041482,IheaMa00,max-iheanachor-1,Max Iheanachor,False,OT,OL,O,Arizona St.,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,22,LAC,00-0041544,MesiAk01,akheem-mesidor-1,Akheem Mesidor,False,DE,DL,D,Miami (FL),25.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,1,23,DAL,00-0041537,LawrMa01,malachi-lawrence-1,Malachi Lawrence,False,DE,DL,D,Central Florida,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
2026,1,24,CLE,00-0041547,ConcKC00,kevin-concepcion-2,KC Concepcion,False,WR,WR,O,Texas A&M,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,4.0,43.0,0.0,,,
2026,1,25,CHI,00-0041538,ThieDi00,dillon-thieneman-1,Dillon Thieneman,False,S,DB,D,Oregon,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,,
2026,1,26,HOU,00-0041532,RutlKe01,keylan-rutledge-1,Keylan Rutledge,False,G,OL,O,Georgia Tech,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,27,MIA,00-0041533,JohnCh09,chris-johnson-26,Chris Johnson,False,CB,DB,D,San Diego St.,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
2026,1,28,NWE,00-0041541,LomuCa00,caleb-lomu-1,Caleb Lomu,False,OT,OL,O,Utah,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,29,KAN,WOO547869,WoodPe00,peter-woods-1,Peter Woods,False,DT,DL,D,Clemson,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,1,30,NYJ,00-0041511,CoopOm00,omar-cooper-jr-1,Omar Cooper,False,WR,WR,O,Indiana,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,,,
2026,1,31,TEN,00-0041508,FaulKe01,keldric-faulk-1,Keldric Faulk,False,DE,DL,D,Auburn,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,1,32,SEA,00-0041512,PricJa02,jadarian-price-1,Jadarian Price,False,RB,RB,O,Notre Dame,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,52.0,0.0,2.0,6.0,0.0,,,
2026,2,33,SFO,00-0041035,StriDe01,dezhaun-stribling-1,De'Zhaun Stribling,False,WR,WR,O,Mississippi,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,34,ARI,00-0041468,BisoCh00,chase-bistonis-1,Chase Bisontis,False,G,OL,O,Texas A&M,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,2,35,BUF,00-0041036,ParkTJ00,tj-parker-1,T.J. Parker,False,DE,DL,D,Clemson,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,36,HOU,00-0041440,McDoKa00,kayden-mcdonald-1,Kayden McDonald,False,DT,DL,D,Ohio St.,21.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,2,37,NYG,00-0041462,HoodCo00,colton-hood-1,Colton Hood,False,CB,DB,D,Tennessee,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,38,LVR,00-0040868,StukTr00,treydan-stukes-1,Treydan Stukes,False,CB,DB,D,Arizona,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,
2026,2,39,CLE,00-0041037,BostDe00,denzel-boston-1,Denzel Boston,False,WR,WR,O,Washington,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,59.0,1.0,,,
2026,2,40,KAN,00-0041501,MasoR01,r-mason-thomas-1,R Mason Thomas,False,DE,DL,D,Oklahoma,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0
2026,2,41,CIN,00-0041546,HoweCa00,cashius-howell-1,Cashius Howell,False,DE,DL,D,Texas A&M,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,42,NOR,00-0041390,MillCh01,christen-miller-1,Christen Miller,False,DT,DL,D,Georgia,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,43,MIA,00-0041522,RodrJa00,jacob-rodriguez-1,Jacob Rodriguez,False,LB,LB,D,Texas Tech,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,
2026,2,44,DET,00-0041441,MoorDe03,derrick-moore-1,Derrick Moore,False,DE,DL,D,Michigan,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,45,BAL,00-0041494,YounZi00,zion-young-1,Zion Young,False,DE,DL,D,Missouri,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,46,TAM,00-0041502,TrotJo00,josiah-trotter-1,Josiah Trotter,False,LB,LB,D,Missouri,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
2026,2,47,PIT,00-0041489,BernGe00,germie-bernard-1,Germie Bernard,False,WR,WR,O,Alabama,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,48,ATL,00-0041469,TerrAv00,avieon-terrell-1,Avieon Terrell,False,CB,DB,D,Clemson,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,2,49,CAR,00-0041478,HuntLe00,lee-hunter-1,Lee Hunter,False,DT,DL,D,Texas Tech,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,
2026,2,50,NYJ,00-0041038,PondDA00,dangelo-ponds-1,D'Angelo Ponds,False,CB,DB,D,Indiana,21.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,2,51,MIN,00-0041495,GoldJa01,jake-golday-1,Jake Golday,False,LB,LB,D,Cincinnati,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,2,52,GNB,00-0041470,CissBr00,brandon-cisse-1,Brandon Cisse,False,CB,DB,D,South Carolina,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,2,53,IND,00-0041039,AlleCJ00,cj-allen-1,CJ Allen,False,LB,LB,D,Georgia,21.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,2,54,PHI,00-0041483,StowEl00,eli-stowers-1,Eli Stowers,False,TE,TE,O,Vanderbilt,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,2,55,NWE,00-0041569,JacaGa00,gabe-jacas-1,Gabe Jacas,False,DE,DL,D,Illinois,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,1.0
2026,2,56,JAX,00-0041503,BoerNa00,nate-boerkircher-1,Nate Boerkircher,False,TE,TE,O,Texas A&M,25.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,,
2026,2,57,CHI,00-0041539,JoneLo01,logan-jones-1,Logan Jones,False,C,OL,O,Iowa,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,58,CLE,00-0041471,McNeEm00,emmanuel-mcneil-warren-1,Emmanuel McNeil-Warren,False,S,DB,D,Toledo,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,2,59,HOU,00-0041472,KleiMa00,marlin-klein-1,Marlin Klein,False,TE,TE,O,Michigan,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,,,
2026,2,60,TEN,00-0041479,HillAn01,anthony-hill-jr-1,Anthony Hill,False,LB,LB,D,Texas,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
2026,2,61,LAR,00-0041510,KlarMa00,max-klare-1,Max Klare,False,TE,TE,O,Ohio St.,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,2,62,BUF,00-0041391,IgbiDa01,davison-igbinosun-1,Davison Igbinosun,False,CB,DB,D,Ohio St.,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,2,63,LAC,00-0041392,SlauJa02,jake-slaughter-2,Jake Slaughter,False,C,OL,O,Florida,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,2,64,SEA,00-0041463,ClarBu00,bud-clark-1,Bud Clark,False,S,DB,D,TCU,24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,65,ARI,00-0041561,BeckCa01,carson-beck-1,Carson Beck,False,QB,QB,O,Miami (FL),24.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,66,DEN,00-0041552,OnyeTy00,tyler-onyedim-1,Tyler Onyedim,False,DT,DL,D,Texas A&M,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,67,LVR,00-0041553,CrawKe01,keyron-crawford-1,Keyron Crawford,False,DE,DL,D,Auburn,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,68,PHI,00-0041554,BellMa02,markel-bell-1,Markel Bell,False,OT,OL,O,Miami (FL),22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,69,CHI,00-0041558,RousSa00,sam-roush-1,Sam Roush,False,TE,TE,O,Stanford,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,70,SFO,00-0041556,HeigRo00,romello-height-1,Romello Height,False,DE,DL,D,Texas Tech,25.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,71,WAS,00-0041040,WillAn04,antonio-williams-2,Antonio Williams,False,WR,WR,O,Clemson,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,1.0,,,
2026,3,72,CIN,00-0041464,DaviTa01,tacario-davis-1,Tacario Davis,False,CB,DB,D,Washington,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,73,NOR,00-0041041,DelpOs01,oscar-delp-1,Oscar Delp,False,TE,TE,O,Georgia,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,74,NYG,00-0041042,FielMa00,malachi-fields-1,Malachi Fields,False,WR,WR,O,Notre Dame,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,,,
2026,3,75,MIA,00-0041523,DougCa00,caleb-douglas-1,Caleb Douglas,False,WR,WR,O,Texas Tech,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,94.0,0.0,,,
2026,3,76,PIT,00-0041565,AllaDr00,drew-allar-1,Drew Allar,False,QB,QB,O,Penn St.,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,77,GNB,00-0040869,McClCh01,chris-mcclellan-1,Chris McClellan,False,DT,DL,D,Missouri,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,78,IND,00-0041043,HaulAJ00,aj-haulcy-1,A.J. Haulcy,False,S,DB,D,LSU,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,
2026,3,79,ATL,00-0041044,BranZa00,zachariah-branch-1,Zachariah Branch,False,WR,WR,O,Georgia,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,80,BAL,00-0040870,LaneJa01,jakobi-lane-1,Ja'Kobi Lane,False,WR,WR,O,USC,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,,
2026,3,81,JAX,00-0041045,RegiAl00,albert-regis-1,Albert Regis,False,DT,DL,D,Texas A&M,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,82,MIN,00-0041046,OranDo00,domonique-orange-1,Domonique Orange,False,DT,DL,D,Iowa St.,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,
2026,3,83,CAR,00-0041047,BrazCh01,chris-brazzell-ii-1,Chris Brazzell II,False,WR,WR,O,Tennessee,22.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,84,TAM,00-0041048,HursTe00,ted-hurst-1,Ted Hurst,False,WR,WR,O,Georgia St.,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,,,
2026,3,85,PIT,00-0041393,EverDa00,daylen-everette-1,Daylen Everette,False,CB,DB,D,Georgia,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,
2026,3,86,CLE,00-0041049,BarbAu00,austin-barber-1,Austin Barber,False,OT,OL,O,Florida,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,87,MIA,00-0041524,KacmWi00,will-kacmarek-1,Will Kacmarek,False,TE,TE,O,Ohio St.,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,88,JAX,00-0041050,PregEm00,emmanuel-pregnon-1,Emmanuel Pregnon,False,G,OL,O,Oregon,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,89,CHI,00-0041051,ThomZa05,zavion-thomas-1,Zavion Thomas,False,WR,WR,O,LSU,21.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,90,SFO,00-0041052,BlacKa00,kaelon-black-1,Kaelon Black,False,RB,RB,O,Indiana,24.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,65.0,0.0,1.0,5.0,0.0,,,
2026,3,91,LVR,00-0040871,ZuhnTr01,trey-zuhn-iii-1,Trey Zuhn,False,OT,OL,O,Texas A&M,23.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
2026,3,92,DAL,00-0040872,BarhJa01,jaishawn-barham-1,Jaishawn Barham,False,DE,DL,D,Michigan,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,
2026,3,93,LAR,00-0041394,TrosKe00,keagen-trost-1,Keagen Trost,False,OL,OL,O,Missouri,25.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,94,MIA,00-0041525,BellCh00,chris-bell-2,Chris Bell,False,WR,WR,O,Louisville,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.0,,,
2026,3,95,NWE,00-0041395,RariEl00,eli-raridon-1,Eli Raridon,False,TE,TE,O,Notre Dame,22.0,2026.0,0,0,0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,,,
2026,3,96,PIT,00-0041396,DunkGe00,gennings-dunker-1,Gennings Dunker,False,OT,OL,O,Iowa,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,97,MIN,00-0041053,TierCa00,caleb-tiernan-1,Caleb Tiernan,False,OT,OL,O,Northwestern,23.0,,0,0,0,,,,,,,,,,,,,,,,,,
2026,3,98,MIN,00-0041054,ThomJa07,jakobe-thomas-1,Jakobe Thomas,False,S,DB,D,Miami (FL),23.0,,0,0,0,,,,,,,,,,,,,,,,,,
