season,season_type,week,game_id,game_date,home_team,away_team,team,opponent,off_plays,off_epa_total,off_epa_per_play,off_success_rate,yards_gained,pass_attempts,rush_attempts,turnovers,touchdowns,def_plays,def_epa_allowed_total,def_epa_allowed_per_play,def_success_allowed,yards_allowed,takeaways,penalties_committed,penalty_yards_committed,is_home,home_away,pass_rate,points_for,points_against,opp_season_off_epa_per_play,opp_season_def_epa_allowed_per_play,off_adj_epa,def_adj_epa,point_diff,turnover_margin,opp_penalty_yards_committed,penalty_yards_margin,success_margin,estat_game
2009,REG,5,2009_05_IND_TEN,2009-10-11,TEN,IND,IND,TEN,73,14.32830617754328,0.19627816681566135,0.5616438356164384,367.0,44.0,23.0,1.0,4.0,62,-19.208449627063512,-0.3098137036623147,0.3870967741935484,246.0,2.0,6.0,40.0,0,Away,0.6567164179104478,31.0,9.0,-0.007278486346011021,0.03285506231755364,0.1634231044981077,0.3025352173163037,22.0,1.0,89.0,49.0,0.17454706142289,0.30323803486805356
2009,REG,5,2009_05_JAX_SEA,2009-10-11,SEA,JAX,JAX,SEA,54,-26.37560904189011,-0.4884372044794465,0.25925925925925924,199.0,37.0,15.0,2.0,1.0,72,18.23514660441496,0.2532659250613189,0.4722222222222222,382.0,0.0,6.0,40.0,0,Away,0.7115384615384616,0.0,41.0,-0.12166273079971501,0.01267527891355864,-0.5011124833930052,-0.3749286558610339,-41.0,-2.0,10.0,-30.0,-0.21296296296296297,-0.529712751997912
2009,REG,5,2009_05_DAL_KC,2009-10-11,KC,DAL,KC,DAL,87,-6.013947414418281,-0.06912583234963542,0.3333333333333333,304.0,45.0,29.0,0.0,2.0,68,14.222457259153192,0.20915378322284106,0.4264705882352941,499.0,1.0,7.0,50.0,1,Home,0.6081081081081081,20.0,26.0,0.05813682657969774,-0.05437480549018235,-0.014751026859453065,-0.15101695664314332,-6.0,1.0,90.0,40.0,-0.09313725490196079,0.018379081108765384
2009,REG,5,2009_05_MIN_STL,2009-10-11,LA,MIN,LA,MIN,73,-12.42041211601431,-0.17014263172622343,0.4520547945205479,400.0,40.0,30.0,4.0,2.0,55,18.188599553461298,0.3307018100629327,0.509090909090909,377.0,1.0,4.0,51.0,1,Home,0.5714285714285714,,,0.06191316713233011,-0.09780565320483829,-0.07233697852138514,-0.26878864293060256,,-3.0,44.0,-7.0,-0.05703611457036112,-0.3563538600378312
2009,REG,5,2009_05_OAK_NYG,2009-10-11,NYG,LV,LV,NYG,47,-20.273524063610225,-0.43135157582149414,0.2765957446808511,124.0,19.0,25.0,3.0,1.0,68,24.2833956362306,0.35710875935633235,0.4852941176470588,483.0,0.0,6.0,52.0,0,Away,0.4318181818181818,,,0.04031745959537072,0.03144646719392005,-0.46279804301541416,-0.31679129976096165,,-3.0,24.0,-28.0,-0.20869837296620775,-0.5595055744071712
2009,REG,5,2009_05_NYJ_MIA,2009-10-12,MIA,NYJ,MIA,NYJ,67,19.656415238651686,0.2933793319201744,0.5223880597014925,413.0,28.0,36.0,0.0,4.0,61,15.534333700272382,0.2546612082011866,0.5409836065573771,309.0,0.0,7.0,102.0,1,Home,0.4375,31.0,27.0,-0.06788657714805439,-0.17662924804579697,0.47000857996597134,-0.322547785349241,4.0,0.0,46.0,-56.0,-0.018595546855884604,0.023524763161103676
2009,REG,5,2009_05_MIN_STL,2009-10-11,LA,MIN,MIN,LA,55,18.188599553461298,0.3307018100629327,0.509090909090909,377.0,29.0,24.0,1.0,4.0,73,-12.42041211601431,-0.17014263172622343,0.4520547945205479,400.0,4.0,5.0,44.0,0,Away,0.5471698113207547,38.0,10.0,-0.21932418035556622,0.0829637363349825,0.2477380737279502,-0.04918154862934279,28.0,3.0,51.0,7.0,0.05703611457036112,0.2993262214964791
2009,REG,5,2009_05_NE_DEN,2009-10-11,DEN,NE,NE,DEN,62,3.053636756661224,0.049252205752600385,0.43548387096774194,306.0,34.0,26.0,1.0,2.0,79,7.134736416053926,0.09031311919055603,0.4936708860759494,424.0,2.0,4.0,46.0,0,Away,0.5666666666666667,17.0,20.0,-0.047618988870714606,-0.07213892730589044,0.12139113305849084,-0.13793210806127063,-3.0,1.0,20.0,-26.0,-0.05818701510820745,0.041964908488067346
2009,REG,5,2009_05_OAK_NYG,2009-10-11,NYG,LV,NYG,LV,68,24.2833956362306,0.35710875935633235,0.4852941176470588,483.0,23.0,41.0,0.0,5.0,47,-20.273524063610225,-0.43135157582149414,0.2765957446808511,124.0,3.0,2.0,24.0,1,Home,0.359375,44.0,7.0,-0.21141851545972012,0.05860091621358811,0.29850784314274426,0.219933060361774,37.0,3.0,52.0,28.0,0.20869837296620775,0.4550461986984281
2009,REG,5,2009_05_NYJ_MIA,2009-10-12,MIA,NYJ,NYJ,MIA,61,15.534333700272382,0.2546612082011866,0.5409836065573771,309.0,24.0,30.0,0.0,3.0,67,19.656415238651686,0.2933793319201744,0.5223880597014925,413.0,0.0,5.0,46.0,0,Away,0.4444444444444444,27.0,31.0,-0.013809439931091563,0.054220255668991885,0.2004409525321947,-0.307188771851266,-4.0,0.0,102.0,56.0,0.018595546855884604,-0.007239573042040051
2009,REG,5,2009_05_TB_PHI,2009-10-11,PHI,TB,PHI,TB,49,10.319971364593487,0.21061166050190788,0.3877551020408163,327.0,27.0,19.0,0.0,4.0,83,-9.778864140971564,-0.11781764025266944,0.3493975903614458,303.0,3.0,9.0,96.0,1,Home,0.5869565217391305,33.0,14.0,-0.18453372534511878,0.04192738415156735,0.16868427635034053,-0.06671608509244933,19.0,3.0,20.0,-76.0,0.038357511679370515,0.20902302767109357
2009,REG,5,2009_05_PIT_DET,2009-10-11,DET,PIT,PIT,DET,55,7.375423438497835,0.1340986079726879,0.5272727272727272,347.0,33.0,18.0,1.0,5.0,74,-2.5233538089855063,-0.034099375797101435,0.35135135135135137,335.0,1.0,5.0,52.0,0,Away,0.6470588235294118,28.0,20.0,-0.18101425527157372,0.0666766873342997,0.06742192063838821,-0.1469148794744723,8.0,0.0,66.0,14.0,0.17592137592137586,-0.0058050459422960415
2009,REG,5,2009_05_JAX_SEA,2009-10-11,SEA,JAX,SEA,JAX,72,18.23514660441496,0.2532659250613189,0.4722222222222222,382.0,31.0,37.0,0.0,4.0,54,-26.37560904189011,-0.4884372044794465,0.25925925925925924,199.0,2.0,1.0,10.0,1,Home,0.45588235294117646,41.0,0.0,-0.010899312929827544,0.0809500417831234,0.1723158832781955,0.47753789154961895,41.0,2.0,40.0,30.0,0.21296296296296297,0.43923780622742215
2009,REG,5,2009_05_ATL_SF,2009-10-11,SF,ATL,SF,ATL,60,-9.451071390399788,-0.15751785650666314,0.23333333333333334,279.0,41.0,17.0,1.0,1.0,76,21.26139900875976,0.27975525011526,0.47368421052631576,478.0,3.0,4.0,37.0,1,Home,0.7068965517241379,10.0,45.0,0.041113740263414134,-0.01498580704780331,-0.14253204945885983,-0.23864150985184585,-35.0,2.0,90.0,53.0,-0.24035087719298243,-0.004704511443580521
2009,REG,5,2009_05_TB_PHI,2009-10-11,PHI,TB,TB,PHI,83,-9.778864140971564,-0.11781764025266944,0.3493975903614458,303.0,53.0,22.0,3.0,2.0,49,10.319971364593487,0.21061166050190788,0.3877551020408163,327.0,0.0,3.0,20.0,0,Away,0.7066666666666667,14.0,33.0,0.029777666460503355,-0.06622882752082268,-0.05158881273184676,-0.18083399404140452,-19.0,-3.0,96.0,76.0,-0.038357511679370515,-0.26120487387723756
2009,REG,5,2009_05_IND_TEN,2009-10-11,TEN,IND,TEN,IND,62,-19.208449627063512,-0.3098137036623147,0.3870967741935484,246.0,36.0,20.0,2.0,0.0,73,14.32830617754328,0.19627816681566135,0.5616438356164384,367.0,1.0,9.0,89.0,1,Home,0.6428571428571429,9.0,31.0,0.11988576889321657,-0.041516800041052015,-0.2682969036212627,-0.07639239792244477,-22.0,-1.0,40.0,-49.0,-0.17454706142289,-0.254730426759772
2009,REG,5,2009_05_WAS_CAR,2009-10-11,CAR,WAS,WAS,CAR,56,-4.018893751526559,-0.07176595984868854,0.42857142857142855,198.0,28.0,24.0,0.0,2.0,62,-15.657464300324152,-0.2525397467794218,0.3548387096774194,252.0,2.0,3.0,15.0,0,Away,0.5384615384615384,17.0,20.0,-0.06319033029333912,-0.09469355979278464,0.0229275999440961,0.1893494164860827,-3.0,2.0,27.0,12.0,0.07373271889400917,0.23948407846147246
2009,REG,6,2009_06_ARI_SEA,2009-10-18,SEA,ARI,ARI,SEA,79,1.621135839618138,0.02052070683060934,0.4430379746835443,344.0,45.0,26.0,2.0,3.0,48,-22.566733056224752,-0.47014027200468234,0.22916666666666666,128.0,2.0,6.0,66.0,0,Away,0.6338028169014085,27.0,3.0,-0.12166273079971501,0.01267527891355864,0.007845427917050701,0.3484775412049673,24.0,0.0,56.0,-10.0,0.21387130801687762,0.15791631845049497
2009,REG,6,2009_06_CHI_ATL,2009-10-18,ATL,CHI,ATL,CHI,61,-0.5170881691155809,-0.008476855231402965,0.4098360655737705,254.0,33.0,22.0,2.0,3.0,77,-2.210616247495631,-0.028709301915527674,0.4025974025974026,373.0,3.0,6.0,70.0,1,Home,0.6,21.0,14.0,-0.09605788197152593,-0.01528410408999393,0.006807248858590966,-0.06734858005599825,7.0,1.0,55.0,-15.0,0.007238662976367882,0.037507333818673876
2009,REG,6,2009_06_BAL_MIN,2009-10-18,MIN,BAL,BAL,MIN,67,12.164698317266756,0.18156266145174263,0.40298507462686567,448.0,45.0,18.0,0.0,4.0,66,9.886554022525448,0.1497962730685674,0.4090909090909091,426.0,0.0,4.0,54.0,0,Away,0.7142857142857143,31.0,33.0,0.06191316713233011,-0.09780565320483829,0.2793683146565809,-0.0878831059362373,-2.0,0.0,15.0,-39.0,-0.006105834464043447,0.052583500041733094
2009,REG,6,2009_06_BUF_NYJ,2009-10-18,NYJ,BUF,BUF,NYJ,80,-8.637768281091887,-0.10797210351364858,0.4,296.0,31.0,42.0,1.0,1.0,78,-13.521403175044156,-0.17335132275697637,0.38461538461538464,414.0,6.0,6.0,49.0,0,Away,0.4246575342465753,16.0,13.0,-0.06788657714805439,-0.17662924804579697,0.06865714453214838,0.10546474560892198,3.0,5.0,65.0,16.0,0.015384615384615385,0.43078721759488975
2009,REG,6,2009_06_CAR_TB,2009-10-18,TB,CAR,CAR,TB,67,1.734082868543014,0.025881833858850956,0.5522388059701493,322.0,18.0,48.0,3.0,5.0,50,-9.795656642569567,-0.19591313285139134,0.38,246.0,2.0,2.0,15.0,0,Away,0.2727272727272727,28.0,21.0,-0.18453372534511878,0.04192738415156735,-0.01604555029271639,0.01137940750627256,7.0,-1.0,40.0,25.0,0.1722388059701493,-0.03964257651756261
2009,REG,6,2009_06_CHI_ATL,2009-10-18,ATL,CHI,CHI,ATL,77,-2.210616247495631,-0.028709301915527674,0.4025974025974026,373.0,45.0,23.0,3.0,2.0,61,-0.5170881691155809,-0.008476855231402965,0.4098360655737705,254.0,2.0,8.0,55.0,0,Away,0.6617647058823529,14.0,21.0,0.041113740263414134,-0.01498580704780331,-0.013723494867724364,0.0495905954948171,-7.0,-1.0,70.0,15.0,-0.007238662976367882,-0.0473770260467997
2009,REG,6,2009_06_HOU_CIN,2009-10-18,CIN,HOU,CIN,HOU,56,-10.471968421439085,-0.18699943609712652,0.4107142857142857,296.0,36.0,17.0,3.0,2.0,73,12.62854807194048,0.17299380920466412,0.4383561643835616,474.0,2.0,3.0,30.0,1,Home,0.6792452830188679,17.0,28.0,0.030230675510877415,-0.05192028574025947,-0.13507915035686704,-0.1427631336937867,-11.0,-1.0,45.0,15.0,-0.02764187866927592,-0.1749011014871891
2009,REG,6,2009_06_CLE_PIT,2009-10-18,PIT,CLE,CLE,PIT,53,-16.946025990066136,-0.3197363394352101,0.32075471698113206,198.0,28.0,22.0,4.0,1.0,75,7.78327916674323,0.1037770555565764,0.52,546.0,4.0,4.0,45.0,0,Away,0.56,14.0,27.0,0.03214558051755022,-0.034920072247936126,-0.284816267187274,-0.07163147503902619,-13.0,0.0,30.0,-15.0,-0.19924528301886796,-0.17150362519240686
2009,REG,6,2009_06_DEN_SD,2009-10-19,LAC,DEN,DEN,LAC,66,11.056515139676167,0.1675229566617601,0.45454545454545453,328.0,30.0,33.0,0.0,2.0,61,-4.470080222566599,-0.07328000364863277,0.4098360655737705,311.0,1.0,4.0,48.0,0,Away,0.47619047619047616,34.0,23.0,0.1154725678279115,-0.015155263382006526,0.1826782200437666,0.18875257147654428,11.0,1.0,38.0,-10.0,0.04470938897168403,0.21704325550529277
2009,REG,6,2009_06_DET_GB,2009-10-18,GB,DET,DET,GB,51,-24.819087649986624,-0.4866487774507181,0.29411764705882354,149.0,30.0,18.0,3.0,0.0,77,5.510230125710058,0.07156143020402674,0.5064935064935064,436.0,2.0,6.0,40.0,0,Away,0.625,0.0,26.0,0.11736561760709588,-0.12617799060973248,-0.36047078684098566,0.045804187403069144,-26.0,-1.0,80.0,40.0,-0.2123758594346829,-0.19310422571863492
2009,REG,6,2009_06_DET_GB,2009-10-18,GB,DET,GB,DET,77,5.510230125710058,0.07156143020402674,0.5064935064935064,436.0,41.0,28.0,2.0,2.0,51,-24.819087649986624,-0.4866487774507181,0.29411764705882354,149.0,3.0,9.0,80.0,1,Home,0.5942028985507246,26.0,0.0,-0.18101425527157372,0.0666766873342997,0.004884742869727038,0.3056345221791444,26.0,1.0,40.0,-40.0,0.2123758594346829,0.19144529196301688
2009,REG,6,2009_06_HOU_CIN,2009-10-18,CIN,HOU,HOU,CIN,73,12.62854807194048,0.17299380920466412,0.4383561643835616,474.0,42.0,29.0,2.0,4.0,56,-10.471968421439085,-0.18699943609712652,0.4107142857142857,296.0,3.0,4.0,45.0,0,Away,0.5915492957746479,28.0,17.0,-0.05350860653617712,-0.059297662480736056,0.23229147168540018,0.1334908295609494,11.0,1.0,30.0,-15.0,0.02764187866927592,0.21007710836546742
2009,REG,6,2009_06_STL_JAX,2009-10-18,JAX,LA,JAX,LA,88,3.3166561732732496,0.037689274696286926,0.5,493.0,46.0,37.0,3.0,4.0,55,-1.8000125870226247,-0.03272750158222954,0.38181818181818183,262.0,1.0,2.0,10.0,1,Home,0.5542168674698795,23.0,20.0,-0.21932418035556622,0.0829637363349825,-0.04527446163869557,-0.1865966787733367,3.0,-2.0,52.0,42.0,0.11818181818181817,-0.1957302743466311
2009,REG,6,2009_06_KC_WAS,2009-10-18,WAS,KC,KC,WAS,73,-10.779154236004667,-0.14765964706855708,0.3150684931506849,269.0,37.0,34.0,0.0,0.0,56,-17.678089783043156,-0.3156801746971992,0.19642857142857142,265.0,2.0,3.0,20.0,0,Away,0.5211267605633803,14.0,6.0,-0.06368890417009901,-0.018454781444118756,-0.12920486562443834,0.25199127052710024,8.0,2.0,41.0,21.0,0.11863992172211349,0.21357855413327614
2009,REG,6,2009_06_STL_JAX,2009-10-18,JAX,LA,LA,JAX,55,-1.8000125870226247,-0.03272750158222954,0.38181818181818183,262.0,34.0,18.0,1.0,1.0,88,3.3166561732732496,0.037689274696286926,0.5,493.0,3.0,6.0,52.0,0,Away,0.6538461538461539,,,-0.010899312929827544,0.0809500417831234,-0.11367754336535293,-0.04858858762611447,,2.0,10.0,-42.0,-0.11818181818181817,0.03807536578523124
2009,REG,6,2009_06_DEN_SD,2009-10-19,LAC,DEN,LAC,DEN,61,-4.470080222566599,-0.07328000364863277,0.4098360655737705,311.0,38.0,21.0,1.0,1.0,66,11.056515139676167,0.1675229566617601,0.45454545454545453,328.0,0.0,3.0,38.0,1,Home,0.6440677966101694,,,-0.047618988870714606,-0.07213892730589044,-0.0011410763427423254,-0.2151419455324747,,-1.0,48.0,10.0,-0.04470938897168403,-0.1549841476472552
2009,REG,6,2009_06_PHI_OAK,2009-10-18,LV,PHI,LV,PHI,65,-14.295063440092857,-0.21992405292450548,0.35384615384615387,330.0,30.0,32.0,2.0,1.0,67,-14.13090277825776,-0.21090899669041432,0.3283582089552239,283.0,0.0,2.0,20.0,1,Home,0.4838709677419355,,,0.029777666460503355,-0.06622882752082268,-0.1536952254036828,0.2406866631509177,,-2.0,23.0,3.0,0.02548794489092998,-0.10085463041201306
2009,REG,6,2009_06_BAL_MIN,2009-10-18,MIN,BAL,MIN,BAL,66,9.886554022525448,0.1497962730685674,0.4090909090909091,426.0,32.0,31.0,0.0,3.0,67,12.164698317266756,0.18156266145174263,0.40298507462686567,448.0,0.0,3.0,15.0,1,Home,0.5079365079365079,33.0,31.0,0.03280208221856314,-0.11536934988640832,0.2651656229549757,-0.14876057923317948,2.0,0.0,54.0,39.0,0.006105834464043447,0.07057260093512284
2009,REG,6,2009_06_TEN_NE,2009-10-18,NE,TEN,NE,TEN,81,38.31824587098367,0.4730647638393045,0.5679012345679012,626.0,47.0,27.0,0.0,8.0,49,-27.21644130768255,-0.5554375777078072,0.2857142857142857,188.0,5.0,6.0,40.0,1,Home,0.6351351351351351,59.0,0.0,-0.007278486346011021,0.03285506231755364,0.4402097015217509,0.5481590913617962,59.0,5.0,55.0,15.0,0.2821869488536155,0.7825662120387805
2009,REG,6,2009_06_NYG_NO,2009-10-18,NO,NYG,NO,NYG,78,24.243960157502453,0.31082000201926224,0.5384615384615384,493.0,31.0,39.0,0.0,7.0,59,-0.19227981007451675,-0.0032589798317714702,0.423728813559322,326.0,2.0,6.0,55.0,1,Home,0.44285714285714284,48.0,27.0,0.04031745959537072,0.03144646719392005,0.2793735348253422,0.04357643942714219,21.0,2.0,80.0,25.0,0.11473272490221642,0.29565326219121546
2009,REG,6,2009_06_NYG_NO,2009-10-18,NO,NYG,NYG,NO,59,-0.19227981007451675,-0.0032589798317714702,0.423728813559322,326.0,38.0,18.0,2.0,3.0,78,24.243960157502453,0.31082000201926224,0.5384615384615384,493.0,0.0,7.0,80.0,0,Away,0.6785714285714286,27.0,48.0,0.12122690314116383,-0.051843587943120634,0.04858460811134916,-0.18959309887809841,-21.0,-2.0,55.0,-25.0,-0.11473272490221642,-0.22287666879692136
2009,REG,6,2009_06_BUF_NYJ,2009-10-18,NYJ,BUF,NYJ,BUF,78,-13.521403175044156,-0.17335132275697637,0.38461538461538464,414.0,32.0,40.0,6.0,1.0,80,-8.637768281091887,-0.10797210351364858,0.4,296.0,1.0,11.0,65.0,1,Home,0.4444444444444444,13.0,16.0,-0.1467145069312878,-0.055859781091808815,-0.11749154166516756,-0.03874240341763921,-3.0,-5.0,49.0,-16.0,-0.015384615384615385,-0.4236320395715843
2009,REG,6,2009_06_PHI_OAK,2009-10-18,LV,PHI,PHI,LV,67,-14.13090277825776,-0.21090899669041432,0.3283582089552239,283.0,51.0,14.0,0.0,0.0,65,-14.295063440092857,-0.21992405292450548,0.35384615384615387,330.0,2.0,3.0,23.0,0,Away,0.7846153846153846,9.0,13.0,-0.21141851545972012,0.05860091621358811,-0.26950991290400245,0.008505537464785357,-4.0,2.0,20.0,-3.0,-0.02548794489092998,0.031249455335220177
2009,REG,6,2009_06_CLE_PIT,2009-10-18,PIT,CLE,PIT,CLE,75,7.78327916674323,0.1037770555565764,0.52,546.0,38.0,33.0,4.0,3.0,53,-16.946025990066136,-0.3197363394352101,0.32075471698113206,198.0,4.0,4.0,30.0,1,Home,0.5352112676056338,27.0,14.0,-0.18897180369140623,0.06504355132488113,0.038733504231695276,0.1307645357438039,13.0,0.0,45.0,15.0,0.19924528301886796,0.09672374429208645
2009,REG,6,2009_06_ARI_SEA,2009-10-18,SEA,ARI,SEA,ARI,48,-22.566733056224752,-0.47014027200468234,0.22916666666666666,128.0,35.0,11.0,2.0,0.0,79,1.621135839618138,0.02052070683060934,0.4430379746835443,344.0,2.0,6.0,56.0,1,Home,0.7608695652173914,3.0,27.0,-0.024257509238383608,-0.035383235409853483,-0.43475703659482884,-0.044778216068992946,-24.0,0.0,66.0,10.0,-0.21387130801687762,-0.2072012318672165
2009,REG,6,2009_06_CAR_TB,2009-10-18,TB,CAR,TB,CAR,50,-9.795656642569567,-0.19591313285139134,0.38,246.0,21.0,24.0,2.0,1.0,67,1.734082868543014,0.025881833858850956,0.5522388059701493,322.0,3.0,5.0,40.0,1,Home,0.4666666666666667,21.0,28.0,-0.06319033029333912,-0.09469355979278464,-0.1012195730586067,-0.08907216415219008,-7.0,1.0,15.0,-25.0,-0.1722388059701493,-0.03834057548133364
2009,REG,6,2009_06_TEN_NE,2009-10-18,NE,TEN,TEN,NE,49,-27.21644130768255,-0.5554375777078072,0.2857142857142857,188.0,14.0,34.0,5.0,0.0,81,38.31824587098367,0.4730647638393045,0.5679012345679012,626.0,0.0,6.0,55.0,0,Away,0.2916666666666667,0.0,59.0,0.07691659386815435,-0.04685077439542973,-0.5085868033123775,-0.39614816997115015,-59.0,-5.0,40.0,-15.0,-0.2821869488536155,-0.7491126841987726
2009,REG,6,2009_06_KC_WAS,2009-10-18,WAS,KC,WAS,KC,56,-17.678089783043156,-0.3156801746971992,0.19642857142857142,265.0,32.0,20.0,2.0,0.0,73,-10.779154236004667,-0.14765964706855708,0.3150684931506849,269.0,0.0,5.0,41.0,1,Home,0.6153846153846154,6.0,14.0,-0.12785210127894175,0.0004054065610133049,-0.3160855812582125,0.019807545789615327,-8.0,-2.0,20.0,-21.0,-0.11863992172211349,-0.28297520635965023
2009,REG,7,2009_07_ARI_NYG,2009-10-25,NYG,ARI,ARI,NYG,61,-8.165860268156305,-0.13386656177305417,0.4262295081967213,291.0,38.0,19.0,2.0,3.0,72,-13.940321482969473,-0.1936155761523538,0.3333333333333333,328.0,4.0,6.0,55.0,0,Away,0.6666666666666666,24.0,17.0,0.04031745959537072,0.03144646719392005,-0.16531302896697422,0.23393303574772453,7.0,2.0,30.0,-25.0,0.09289617486338797,0.16173762019863896
2009,REG,7,2009_07_ATL_DAL,2009-10-25,DAL,ATL,ATL,DAL,69,-1.4886978559079802,-0.02157533124504319,0.42028985507246375,298.0,39.0,26.0,3.0,3.0,61,7.7485682780477845,0.12702570947619318,0.4262295081967213,416.0,1.0,2.0,20.0,0,Away,0.6,21.0,37.0,0.05813682657969774,-0.05437480549018235,0.03279947424513916,-0.06888888289649545,-16.0,-2.0,50.0,30.0,-0.005939653124257538,-0.1370297287729683
2009,REG,7,2009_07_BUF_CAR,2009-10-25,CAR,BUF,BUF,CAR,54,-9.710551634182526,-0.17982503026263938,0.3148148148148148,170.0,24.0,27.0,0.0,2.0,77,-11.065958865393192,-0.14371375149861287,0.4155844155844156,425.0,3.0,3.0,22.0,0,Away,0.47058823529411764,20.0,9.0,-0.06319033029333912,-0.09469355979278464,-0.08513147046985474,0.08052342120527375,11.0,3.0,47.0,25.0,-0.10076960076960079,0.21307982021720756
2009,REG,7,2009_07_BUF_CAR,2009-10-25,CAR,BUF,CAR,BUF,77,-11.065958865393192,-0.14371375149861287,0.4155844155844156,425.0,45.0,25.0,3.0,1.0,54,-9.710551634182526,-0.17982503026263938,0.3148148148148148,170.0,0.0,7.0,47.0,1,Home,0.6428571428571429,9.0,20.0,-0.1467145069312878,-0.055859781091808815,-0.08785397040680407,0.03311052333135159,-11.0,-3.0,22.0,-25.0,0.10076960076960079,-0.23682041875322096
2009,REG,7,2009_07_CHI_CIN,2009-10-25,CIN,CHI,CHI,CIN,56,-10.68347371362813,-0.19077631631478803,0.375,279.0,39.0,12.0,4.0,1.0,72,27.35800532475645,0.37997229617717293,0.5277777777777778,448.0,0.0,6.0,44.0,0,Away,0.7647058823529411,10.0,45.0,-0.05350860653617712,-0.059297662480736056,-0.13147865383405197,-0.43348090271335005,-35.0,-4.0,20.0,-24.0,-0.1527777777777778,-0.5356616003967386
2009,REG,7,2009_07_CHI_CIN,2009-10-25,CIN,CHI,CIN,CHI,72,27.35800532475645,0.37997229617717293,0.5277777777777778,448.0,24.0,45.0,0.0,6.0,56,-10.68347371362813,-0.19077631631478803,0.375,279.0,4.0,3.0,20.0,1,Home,0.34782608695652173,45.0,10.0,-0.09605788197152593,-0.01528410408999393,0.39525640026716685,0.0947184343432621,35.0,4.0,44.0,24.0,0.1527777777777778,0.5056677116219493
2009,REG,7,2009_07_GB_CLE,2009-10-25,CLE,GB,CLE,GB,58,-19.319578871724627,-0.33309618744352804,0.2413793103448276,139.0,31.0,21.0,2.0,0.0,66,22.88273275545279,0.34670807205231496,0.5303030303030303,460.0,0.0,5.0,40.0,1,Home,0.5961538461538461,3.0,31.0,0.11736561760709588,-0.12617799060973248,-0.20691819683379556,-0.22934245444521908,-28.0,-2.0,70.0,30.0,-0.28892371995820265,-0.3253966325074261
2009,REG,7,2009_07_ATL_DAL,2009-10-25,DAL,ATL,DAL,ATL,61,7.7485682780477845,0.12702570947619318,0.4262295081967213,416.0,31.0,25.0,1.0,3.0,69,-1.4886978559079802,-0.02157533124504319,0.42028985507246375,298.0,3.0,8.0,50.0,1,Home,0.5535714285714286,37.0,21.0,0.041113740263414134,-0.01498580704780331,0.1420115165239965,0.06268907150845732,16.0,2.0,20.0,-30.0,0.005939653124257538,0.2044742005254073
2009,REG,7,2009_07_GB_CLE,2009-10-25,CLE,GB,GB,CLE,66,22.88273275545279,0.34670807205231496,0.5303030303030303,460.0,22.0,41.0,0.0,4.0,58,-19.319578871724627,-0.33309618744352804,0.2413793103448276,139.0,2.0,8.0,70.0,0,Away,0.3492063492063492,31.0,3.0,-0.18897180369140623,0.06504355132488113,0.28166452072743386,0.1441243837521218,28.0,2.0,40.0,-30.0,0.28892371995820265,0.32120793378764256
2009,REG,7,2009_07_SF_HOU,2009-10-25,HOU,SF,HOU,SF,61,2.007974308233022,0.032917611610377415,0.4098360655737705,337.0,32.0,26.0,1.0,3.0,63,3.5539162570494316,0.056411369159514786,0.4603174603174603,297.0,1.0,6.0,67.0,1,Home,0.5517241379310345,24.0,21.0,-0.07585338470244181,-0.13658356404879596,0.1695011756591734,-0.1322647538619566,3.0,0.0,48.0,-19.0,-0.05048139474368979,-0.0015535707554822677
2009,REG,7,2009_07_IND_STL,2009-10-25,LA,IND,IND,LA,63,25.527244863740655,0.40519436291651834,0.49206349206349204,392.0,34.0,25.0,0.0,5.0,63,-21.828688382296594,-0.346487117179311,0.36507936507936506,272.0,2.0,4.0,35.0,0,Away,0.576271186440678,42.0,6.0,-0.21932418035556622,0.0829637363349825,0.32223062658153584,0.1271629368237448,36.0,2.0,73.0,38.0,0.12698412698412698,0.35525583806052496
2009,REG,7,2009_07_SD_KC,2009-10-25,KC,LAC,KC,LAC,68,-29.60843290074407,-0.4354181308932952,0.27941176470588236,203.0,30.0,31.0,3.0,1.0,68,5.956935525622546,0.08760199302386097,0.36764705882352944,406.0,0.0,7.0,41.0,1,Home,0.4918032786885246,7.0,37.0,0.1154725678279115,-0.015155263382006526,-0.42026286751128866,0.02787057480405053,-30.0,-3.0,54.0,13.0,-0.08823529411764708,-0.36798044649466005
2009,REG,7,2009_07_IND_STL,2009-10-25,LA,IND,LA,IND,63,-21.828688382296594,-0.346487117179311,0.36507936507936506,272.0,29.0,30.0,2.0,1.0,63,25.527244863740655,0.40519436291651834,0.49206349206349204,392.0,0.0,5.0,73.0,1,Home,0.4915254237288136,,,0.11988576889321657,-0.041516800041052015,-0.304970317138259,-0.2853085940233018,,-2.0,35.0,-38.0,-0.12698412698412698,-0.41160997716303704
2009,REG,7,2009_07_SD_KC,2009-10-25,KC,LAC,LAC,KC,68,5.956935525622546,0.08760199302386097,0.36764705882352944,406.0,30.0,33.0,0.0,3.0,68,-29.60843290074407,-0.4354181308932952,0.27941176470588236,203.0,3.0,8.0,54.0,0,Away,0.47619047619047616,,,-0.12785210127894175,0.0004054065610133049,0.08719658646284767,0.3075660296143534,,3.0,41.0,-13.0,0.08823529411764708,0.3689285758426452
