season,team,games,points_for,points_against,point_diff,off_plays,off_epa_total,off_epa_per_play,off_adj_epa,off_success_rate,yards_gained,pass_attempts,rush_attempts,pass_rate,turnovers,def_epa_allowed_per_play,def_adj_epa,def_success_allowed,yards_allowed,takeaways,penalties_committed,penalty_yards_committed,penalty_yards_margin,turnover_margin,estat_raw,point_diff_per_game,turnover_margin_per_game,penalty_yards_margin_per_game,success_margin,yards_per_play,off_z,def_z,pd_z,success_z,turnover_z,penalty_z,offense_estat,defense_estat,overall_estat,schedule_strength,schedule_strength_z,overall_rank,offense_rank,defense_rank,sos_rank
2009,GB,17,506.0,348.0,158.0,1177,136.98795804332255,0.11736561760709588,0.13863197726414536,0.44781040561660496,6585.0,652.0,439.0,0.5954501246736217,18.0,-0.12617799060973248,0.0556131140913254,0.3769151635148488,5087.0,40.0,102.0,885.0,-23.0,22.0,0.17456403134059922,9.294117647058824,1.2941176470588236,-1.3529411764705883,0.07089524210175613,5.594732370433305,1.406662048167542,0.8790008304907819,1.4606316530359331,1.5977361321472259,2.299578987888457,-0.1679790693600314,121.09993072251314,113.18501245736172,119.50577782669544,96.50740593556867,-1.9683543401114227,1,3,5,32
2009,NO,19,617.0,400.0,217.0,1270,152.32439486004807,0.12122690314116383,0.14719009921957174,0.4818457875792006,7489.0,669.0,523.0,0.5610537802063843,26.0,-0.051843587943120634,0.012739981560653743,0.4420770987906541,6996.0,43.0,93.0,808.0,-134.0,17.0,0.12634890119094486,11.421052631578947,0.8947368421052632,-7.052631578947368,0.0397686887885465,5.896850393700787,1.4914896120568912,0.2256884132745481,1.8072844049713266,0.9120821786648665,1.5972165801044427,-0.8747526064308074,122.37234418085336,103.38532619911823,115.12931466338871,100.31951744043212,-0.08465315514054801,2,2,14,19
2009,BAL,18,427.0,295.0,132.0,1197,44.67110289634349,0.03280208221856314,0.057022218005457925,0.43099185237418125,6168.0,591.0,529.0,0.5282216621130178,24.0,-0.11536934988640832,0.09335405409849369,0.3826713980825917,5291.0,37.0,107.0,1001.0,-300.0,13.0,0.10553810982629518,7.333333333333333,0.7222222222222222,-16.666666666666668,0.04832045429158954,5.152882205513785,0.5977512726998864,1.4541075065998,1.1410585192769576,1.100459984823286,1.2938274780340866,-2.06691307562352,108.9662690904983,121.811612598997,114.70518910897934,100.25519727986972,-0.11643605616910938,3,10,3,20
2009,MIN,18,532.0,346.0,186.0,1265,84.14595349954418,0.06191316713233011,0.09190803481362614,0.43366778322538774,6892.0,658.0,517.0,0.5582597643469277,22.0,-0.09780565320483829,0.05438605693613322,0.39494189446217853,5398.0,25.0,102.0,719.0,61.0,3.0,0.07609022557622466,10.333333333333334,0.16666666666666666,3.388888888888889,0.038725888763209204,5.448221343873517,0.9435372838761653,0.8603026008816539,1.63000541392819,0.8891114387673467,0.31681172560412674,0.42001778149108293,114.15305925814248,112.9045390132248,114.30695271353046,99.14178975950593,-0.6666106937128992,4,6,6,24
2009,IND,19,483.0,358.0,125.0,1239,137.43916285761458,0.11988576889321657,0.1572030403890556,0.4788668716079299,6996.0,747.0,418.0,0.6401492609536269,27.0,-0.041516800041052015,0.01535045892480006,0.4432222048576778,6434.0,29.0,70.0,489.0,431.0,2.0,0.09356481376898852,6.578947368421052,0.10526315789473684,22.68421052631579,0.035644666750252074,5.646489104116223,1.5907372520412846,0.26546757509899843,1.0181069609728466,0.8212384547757541,0.20882577401976274,2.812678041893367,123.86105878061926,103.98201362648497,113.9764210891384,101.75492877480475,0.6246351298502661,5,1,13,8
2009,NE,17,441.0,318.0,123.0,1213,95.91456293403857,0.07691659386815435,0.12154263659337261,0.4745774490248741,6576.0,658.0,468.0,0.5815524172717854,26.0,-0.04685077439542973,0.02377544265660147,0.4126078622712213,5403.0,26.0,77.0,695.0,46.0,0.0,0.06594771978711962,7.235294117647059,0.0,2.7058823529411766,0.06196958675365277,5.4212695795548225,1.2372735836040447,0.3938497613759851,1.1250798625890088,1.4011223016576537,0.023706999875138742,0.33532354177510576,118.55910375406067,105.90774642063978,113.19979786563282,103.12089658825145,1.2996088774803982,6,5,11,4
2009,NYJ,19,406.0,294.0,112.0,1256,-74.79842893115816,-0.06788657714805439,-0.05141949166804326,0.3806983312348854,6166.0,492.0,698.0,0.4152662846738549,32.0,-0.17662924804579697,0.165906255156059,0.3525124028848238,5136.0,32.0,94.0,714.0,-54.0,0.0,0.04690803507231773,5.894736842105263,0.0,-2.8421052631578947,0.028185928350061618,4.909235668789809,-0.4771160993134966,2.5596776165834014,0.9065927569295831,0.6569377877336718,0.023706999875138742,-0.3526385323318094,92.84325851029755,138.39516424875103,112.75567556352648,101.24860248836023,0.3744411298739704,7,21,1,12
2009,DAL,18,398.0,298.0,100.0,1232,69.43402550439406,0.05813682657969774,0.08768654405243742,0.44369206890786156,7083.0,660.0,479.0,0.5776897066781447,20.0,-0.05437480549018235,0.04011956738776122,0.39421480456233104,5734.0,26.0,118.0,910.0,-110.0,6.0,0.07573683767729918,5.555555555555555,0.3333333333333333,-6.111111111111111,0.049477264345530514,5.749188311688312,0.9016941342788432,0.6429059652294973,0.8513122113354866,1.1259421311737514,0.6099164513331147,-0.7580020981947815,113.52541201418265,109.64358947844246,111.69883404814544,101.19996706880612,0.35040862260634076,8,7,9,13
2009,PHI,17,443.0,371.0,72.0,1088,24.58140986053853,0.029777666460503355,0.05547720479316048,0.4191274147106305,6090.0,636.0,377.0,0.6240459944656251,25.0,-0.06622882752082268,0.04263799657378292,0.38614989256596216,5578.0,34.0,100.0,844.0,-50.0,9.0,0.077837950408303,4.235294117647059,0.5294117647058824,-2.9411764705882355,0.032977522144668314,5.5974264705882355,0.5824371993951761,0.6812824719596896,0.6361329679377766,0.7624867444618606,0.9547455404260417,-0.36492356936943293,108.73655799092764,110.21923707939534,109.67190008522718,100.34081154784342,-0.07413097201123078,9,11,8,18
2009,SF,16,330.0,281.0,49.0,996,-76.80490012515573,-0.07585338470244181,-0.06879550238105743,0.3592835164426361,4664.0,567.0,359.0,0.6138009492779724,20.0,-0.13658356404879596,0.09749280520886906,0.38240735356682953,5234.0,33.0,80.0,571.0,264.0,13.0,0.07594153741870531,3.0625,0.8125,16.5,-0.023123837124193414,4.682730923694779,-0.6493460192161503,1.5171749181130905,0.44498828730818957,-0.4733108201244127,1.452592537803955,2.045822995560463,90.25980971175774,122.75762377169636,106.28734685889609,97.51884825282393,-1.4685643709269656,10,24,2,31
2009,HOU,16,388.0,333.0,55.0,1062,39.603552825065606,0.030230675510877415,0.04007864239975553,0.4545196314162553,6149.0,616.0,405.0,0.6058088504898167,28.0,-0.05192028574025947,0.01103885336528901,0.4114736543798593,5212.0,24.0,76.0,657.0,-60.0,-4.0,0.005001596009657422,3.4375,-0.25,-3.75,0.04304597703639601,5.790018832391714,0.42980762224800034,0.19976616062568125,0.5061066491395936,0.9842740985741506,-0.4159500887183432,-0.46521937955940584,106.44711433372001,102.99649240938521,105.54034239133149,98.29295056359565,-1.0860526216696154,11,13,15,28
2009,PIT,16,368.0,324.0,44.0,1063,40.13030960576647,0.03214558051755022,0.05296123880389656,0.44250451131260615,5955.0,585.0,413.0,0.5858147563494495,23.0,-0.034920072247936126,-0.015683363538331475,0.3910512051030985,4900.0,22.0,72.0,668.0,56.0,-1.0,0.017781480727176804,2.75,-0.0625,3.5,0.051453306209507665,5.602069614299153,0.5574991035361435,-0.20743422544807472,0.3940563191153529,1.169470269437219,-0.08620727227323174,0.4337957917798065,108.36248655304215,96.88848661827888,105.19791724605362,97.54574726041622,-1.4552726053499367,12,12,18,30
2009,CAR,16,315.0,308.0,7.0,1063,-67.85916676688842,-0.06319033029333912,-0.030957554954673352,0.4006784033816056,5315.0,495.0,512.0,0.49039804558896793,29.0,-0.09469355979278464,0.08883847306378828,0.41322224703658395,5065.0,35.0,76.0,583.0,-56.0,6.0,0.04604798287814814,0.4375,0.375,-3.5,-0.012543843654978348,5.0,-0.2742986759473055,1.3852978585338773,0.017159754488361424,-0.24025532319901827,0.6831926327653617,-0.43421885640977786,95.88551986079042,120.77946787800816,105.01948507105982,103.42850916517844,1.451611297905417,13,19,4,3
2009,ATL,16,363.0,325.0,38.0,1100,47.079699224398816,0.041113740263414134,0.0844774084154587,0.4318034144618816,5462.0,591.0,436.0,0.5765778610190723,24.0,-0.01498580704780331,-0.017005221286281846,0.4305085368698117,5590.0,26.0,72.0,614.0,138.0,2.0,0.04104336261087773,2.375,0.125,8.625,0.0012948775920698652,4.965454545454546,0.8698853846848047,-0.22757705219187865,0.33293795728394887,0.06458324465334112,0.24353554417187975,1.0693065163471807,113.04828077027207,96.58634421712182,104.52171045431378,102.35449641489522,0.9209030308987335,14,8,19,5
2009,LAC,17,0.0,0.0,0.0,1089,126.59987541814459,0.1154725678279115,0.13711813369104284,0.4382597952397539,6117.0,584.0,433.0,0.5788626226810002,18.0,-0.015155263382006526,-0.04224140801034095,0.4443319850469192,5497.0,25.0,78.0,582.0,155.0,7.0,0.07163758893862304,0.0,0.4117647058823529,9.117647058823529,-0.006072189807165285,5.6170798898071626,1.3916569263563938,-0.6121329074987033,-0.05414500098160994,-0.09769809877162808,0.7478480869702855,1.1303957825538005,120.87485389534591,90.81800638751945,104.46012970388283,97.88572662738491,-1.28727659169516,15,4,23,29
2009,DEN,16,326.0,324.0,2.0,1094,-41.6210567046744,-0.047618988870714606,-0.03181768035804616,0.40840364057121503,5472.0,592.0,434.0,0.5806652636178172,22.0,-0.07213892730589044,0.04940246267550751,0.4042653050647367,5049.0,29.0,81.0,692.0,-51.0,7.0,0.03616024647763238,0.125,0.4375,-3.1875,0.004138335506478352,5.001828153564899,-0.2828241845796284,0.784361240391956,-0.033772213704475265,0.1272187745482457,0.7931069049137323,-0.39546820247274284,95.75763723130558,111.76541860587935,103.12197307210064,99.35486937547856,-0.5613204039119029,16,20,7,22
2009,ARI,18,440.0,415.0,25.0,1149,-19.861741729384,-0.024257509238383608,0.002152535817345662,0.4543826001569518,6417.0,684.0,383.0,0.6414839924227537,37.0,-0.035383235409853483,0.0029490326853772054,0.40811855069491476,6471.0,30.0,102.0,823.0,-28.0,-7.0,-0.02148852320826271,1.3888888888888888,-0.3888888888888889,-1.5555555555555556,0.04626404946203705,5.584856396866841,0.05388645099689982,0.07649127980240543,0.1722193020976642,1.0551616157056072,-0.6602040268258332,-0.1931036763571155,100.8082967649535,101.14736919703608,102.56819597112641,99.5646711576609,-0.4576498094915465,17,17,16,21
2009,CIN,17,319.0,315.0,4.0,1162,-39.35710599256683,-0.05350860653617712,-0.007829227010627679,0.4106951545961697,5242.0,544.0,517.0,0.5186800961488974,25.0,-0.059297662480736056,0.016779947717150433,0.40869422302512837,5184.0,25.0,106.0,768.0,-83.0,0.0,0.0008509696750073462,0.23529411764705882,0.0,-4.882352941176471,0.002000931571041309,4.51118760757315,-0.045052151237129086,0.28725051287817327,-0.015796224930532902,0.08013616171365286,0.023706999875138742,-0.605633513825368,99.32421773144307,104.3087576931726,100.9870147537942,100.51347972687454,0.011190575648833044,18,18,12,16
2009,NYG,16,402.0,427.0,-25.0,1072,53.63101520299902,0.04031745959537072,0.07526678184976923,0.4328865383024081,5867.0,572.0,433.0,0.5751059253491194,28.0,0.03144646719392005,-0.0483648180927447,0.42825367767363975,5195.0,21.0,79.0,645.0,-57.0,-7.0,-0.021538428434313358,-1.5625,-0.4375,-3.5625,0.004632860628768332,5.47294776119403,0.7785902363413578,-0.7054430905061957,-0.3088048419457934,0.13811214593384574,-0.7456929051634548,-0.44196898719718486,111.67885354512036,89.41835364240707,98.96323999557099,102.10575223015803,0.7979895969799519,19,9,25,7
2009,MIA,16,360.0,390.0,-30.0,1138,-5.197130959463344,-0.013809439931091563,0.030439466006957776,0.4490717717311338,5411.0,576.0,504.0,0.5335292652001697,28.0,0.054220255668991885,-0.05929498061790054,0.423308541970699,5603.0,21.0,72.0,590.0,-72.0,-7.0,-0.04229088286833364,-1.875,-0.4375,-4.5,0.02576322976043477,4.754833040421793,0.33426471510558614,-0.8719998704374798,-0.35973681013863007,0.6035707204146948,-0.7456929051634548,-0.5582209490082899,105.01397072658379,86.9200019434378,97.09464112165226,103.89945319675707,1.6843216551989646,20,14,27,2
2009,BUF,16,258.0,326.0,-68.0,980,-134.98718325288476,-0.1467145069312878,-0.12344587393307836,0.3651109979549684,4390.0,487.0,417.0,0.5452806140301523,26.0,-0.055859781091808815,0.038370561185686575,0.4061292880958466,5469.0,32.0,88.0,679.0,54.0,6.0,-0.009856954113044533,-4.25,0.375,3.375,-0.04101829014087821,4.479591836734694,-1.1910370477561574,0.6162541345337552,-0.7468197684041888,-0.8674888176956156,0.6831926327653617,0.4182955302049925,82.13444428365764,109.24381201800632,94.6868678247705,101.4858976105366,0.4916971708531374,21,27,10,9
2009,WAS,16,266.0,336.0,-70.0,1022,-58.82472524698092,-0.06368890417009901,-0.05265407001320371,0.3995608389506094,5020.0,576.0,384.0,0.6007645679326613,23.0,-0.018454781444118756,-0.012837404829090075,0.4078377649940345,5140.0,18.0,73.0,564.0,36.0,-5.0,-0.04754928254126003,-4.375,-0.3125,2.25,-0.008276926043425115,4.911937377690802,-0.489353161836788,-0.16406673504363695,-0.7671925556813235,-0.14626390371527512,-0.5258643608667137,0.2787931760316664,92.65970257244818,97.53899897434545,94.57763278069994,98.94037651553053,-0.7661362101783127,22,22,17,25
2009,TEN,16,354.0,402.0,-48.0,1029,-0.2878455627248808,-0.007278486346011021,0.016252560885268396,0.39966348218143427,5636.0,490.0,490.0,0.49280794765736163,28.0,0.03285506231755364,-0.04326377006407811,0.44298835425909555,5875.0,26.0,84.0,681.0,-49.0,-2.0,-0.025724470879290008,-3.0,-0.125,-3.0625,-0.04332487207766128,5.477162293488824,0.19364500825048736,-0.6277119376551618,-0.5430918956328421,-0.9182980739621981,-0.19612154442160223,-0.37996794089792885,102.90467512375731,90.58432093517257,94.38165819104337,101.36086737190264,0.42991524019043326,23,15,24,11
2009,CHI,16,327.0,375.0,-48.0,1026,-96.59306527436091,-0.09605788197152593,-0.057514140407183695,0.3911562467314873,4978.0,594.0,365.0,0.6223537861552887,32.0,-0.01528410408999393,-0.01916652634300323,0.4280004391565032,5423.0,26.0,85.0,694.0,-105.0,-6.0,-0.06454418594257635,-3.0,-0.375,-6.5625,-0.03684419242501591,4.851851851851852,-0.5375258723916625,-0.26051160461671397,-0.5430918956328421,-0.7755420296171524,-0.6357786330150842,-0.813975264992721,91.93711191412507,96.0923259307493,92.40804858773726,100.73329754275431,0.11981045198827937,24,23,20,14
2009,JAX,16,290.0,380.0,-90.0,1044,0.4219013858749934,-0.010899312929827544,0.011423338389908283,0.42196089272792425,5407.0,560.0,433.0,0.5663138566992005,22.0,0.0809500417831234,-0.11993377453890891,0.4384308193224177,5656.0,24.0,55.0,415.0,-13.0,2.0,-0.0367886671190496,-5.625,0.125,-0.8125,-0.016469926594493423,5.17911877394636,0.14577806011693117,-1.796030252525131,-0.9709204284526702,-0.32673885583080947,0.24353554417187975,-0.1009632325512767,102.18667090175397,73.05954621212304,89.86441061125767,99.21099607104517,-0.63241337002821,25,16,32,23
2009,KC,16,294.0,424.0,-130.0,1098,-141.43257753874116,-0.12785210127894175,-0.11007386572839761,0.35806572797599073,4837.0,579.0,435.0,0.5713592198002311,25.0,0.0004054065610133049,-0.03526374355427323,0.4144422453230105,6226.0,27.0,77.0,598.0,100.0,2.0,-0.05127269544777033,-8.125,0.125,6.25,-0.05637651734701976,4.40528233151184,-1.0584945476352945,-0.5058053647408663,-1.378376173995364,-1.2057989767552868,0.24353554417187975,0.7748015464257146,84.12258178547059,92.412919528887,87.75062932239035,98.6122285617709,-0.9282858977082201,26,26,22,27
2009,SEA,16,280.0,390.0,-110.0,1107,-122.68097943551552,-0.12166273079971501,-0.100245443934912,0.39389601560370463,5076.0,652.0,389.0,0.6280113300809467,30.0,0.01267527891355864,-0.05837038858441005,0.42988356272325473,5719.0,21.0,84.0,720.0,90.0,-9.0,-0.10304508771968383,-6.875,-0.5625,5.625,-0.0359875471195501,4.585365853658536,-0.961075852042888,-0.8579106863568343,-1.174648301224017,-0.756671895345798,-0.9655214494601958,0.6973002385516447,85.58386221935667,87.13133970464749,86.7690777203342,98.74115706560593,-0.8645776942255253,27,25,26,26
2009,TB,16,244.0,400.0,-156.0,1024,-170.29221718215254,-0.18453372534511878,-0.13645371807081638,0.3499415951703477,4611.0,557.0,400.0,0.5804330796920242,34.0,0.04192738415156735,-0.0352365946920016,0.4365243659977588,5868.0,27.0,83.0,611.0,-23.0,-7.0,-0.10882190218786832,-9.75,-0.4375,-1.4375,-0.08658277082741112,4.5029296875,-1.3199699766631858,-0.5053916630170032,-1.6432224085981146,-1.8711806176429455,-0.7456929051634548,-0.17846454042534676,80.20045035005221,92.41912505474495,83.01517921878373,105.51652907561125,2.4833769150724683,28,29,21,1
2009,LV,16,0.0,0.0,0.0,1006,-198.34088234683395,-0.21141851545972012,-0.17051335404776846,0.3569449031699133,4266.0,530.0,403.0,0.5641089000350052,32.0,0.05860091621358811,-0.0755160815452546,0.4179116826574977,5806.0,15.0,102.0,771.0,-173.0,-17.0,-0.1853709521859677,0.0,-1.0625,-10.8125,-0.06096677948758439,4.240556660039761,-1.6575669356608258,-1.1191814042145303,-0.05414500098160994,-1.30691301121097,-1.8448356266471597,-1.3409841585363973,75.13649596508762,83.21227893678204,81.9017316638067,101.45238698902072,0.4751383694177576,29,31,28,10
2009,LA,16,0.0,0.0,0.0,1068,-232.20884662681732,-0.21932418035556622,-0.1855051520600462,0.3777030125750001,4474.0,585.0,410.0,0.587680999718486,30.0,0.0829637363349825,-0.10495523370282214,0.43392730549717295,5992.0,19.0,84.0,702.0,-216.0,-11.0,-0.17803158359736465,0.0,-0.6875,-13.5,-0.05622429292217285,4.189138576779026,-1.806164689972607,-1.5677831863002594,-0.05414500098160994,-1.2024457857462274,-1.1853499937569367,-1.6742397823948985,72.9075296504109,76.48325220549611,79.99187989111198,100.52536518033118,0.017063605000579508,30,32,31,15
2009,CLE,16,245.0,375.0,-130.0,1017,-171.96573646955002,-0.18897180369140623,-0.15178662637750578,0.34647575305918593,4170.0,472.0,495.0,0.489080616531877,31.0,0.06504355132488113,-0.09654018243402998,0.432601880127903,6240.0,16.0,63.0,542.0,164.0,-15.0,-0.16741833623148603,-8.125,-0.9375,10.25,-0.08612612706871708,4.100294985250738,-1.4719487946526322,-1.4395523535874855,-1.378376173995364,-1.8611216947891667,-1.6250070823504188,1.2708099168197629,77.92076808021052,78.40671469618772,78.47498165425523,100.4533004045993,-0.018546188487256737,31,30,30,17
2009,DET,16,262.0,494.0,-232.0,1099,-186.41808053918604,-0.18101425527157372,-0.13290768135303144,0.3876932964719396,4790.0,622.0,406.0,0.6058744365580926,39.0,0.0666766873342997,-0.09134235908934417,0.4546980100223775,6300.0,20.0,87.0,695.0,62.0,-19.0,-0.17720048753199405,-14.5,-1.1875,3.875,-0.06700471355043786,4.358507734303912,-1.2848218848506878,-1.3603465122333394,-2.4173883251292323,-1.4399162807796684,-2.064664170943901,0.4802965765042485,80.72767172723968,79.59480231649991,77.46604292976266,102.32063180653537,0.9041693118523103,32,28,29,6
2010,GB,20,509.0,316.0,193.0,1312,108.19543772575584,0.0799587327762398,0.12761837740659848,0.45463481938892425,7195.0,717.0,509.0,0.5866148907598221,24.0,-0.12114765083417009,0.08685938541867197,0.389017508948677,6183.0,41.0,83.0,656.0,174.0,17.0,0.15707283617413292,9.65,0.85,8.7,0.06561731044024727,5.483993902439025,1.475447248149614,1.4472830770521645,1.7970756716628866,1.8252536139160074,1.5640125740043107,0.996082356528428,122.13170872224421,121.70924615578247,123.39297761910284,102.49788162852778,0.7473406612749637,1,2,4,10
2010,NE,17,539.0,341.0,198.0,1115,176.97539269109586,0.16519881947582063,0.21383846822721347,0.4820135342126072,6216.0,583.0,460.0,0.5595283499558993,10.0,-0.021424600130487904,-0.0157553584805026,0.45033372917384235,6190.0,37.0,82.0,750.0,-124.0,27.0,0.18920122440256085,11.647058823529411,1.588235294117647,-7.294117647058823,0.03167980503876483,5.574887892376681,2.4564372851660945,-0.22931060759775834,2.1527053358992565,0.8936770749295179,2.894912354488796,-0.8401623139789767,136.84655927749142,96.56034088603363,119.53801540434495,102.74793681305276,0.8352745452583906,2,1,20,8
2010,LAC,16,0.0,0.0,0.0,1103,96.04279943744424,0.08987233618967481,0.07703393496831824,0.4456569549897776,6343.0,582.0,451.0,0.5624398929179955,27.0,-0.12940925315849558,0.10446401044218033,0.37932909716005553,4345.0,23.0,70.0,553.0,41.0,-4.0,0.06326946394717164,0.0,-0.25,2.5625,0.06632785782972206,5.7506799637352675,0.8999104609844366,1.7349201359532251,0.07863542371070682,1.8447579725906404,-0.4190811228132086,0.29145132192355006,113.49865691476654,126.02380203929837,115.87549074380924,96.00006736187399,-1.5376671339251713,3,6,1,31
2010,PIT,19,455.0,306.0,149.0,1249,31.224573115271212,0.02528303758739198,0.05985129926728618,0.4075472594830991,6484.0,613.0,552.0,0.5208705010874118,24.0,-0.12213183577231479,0.09722532303380625,0.3857988163276535,5194.0,34.0,102.0,926.0,-165.0,10.0,0.09663707218334996,7.842105263157895,0.5263157894736842,-8.68421052631579,0.021748443155445607,5.191353082465973,0.7044108474724786,1.6166492410225746,1.4751317255644005,0.6210635277275266,0.9804706488642273,-0.9997554029741229,110.56616271208718,124.24973861533861,115.74081396810365,102.5135717143276,0.7528582040806934,4,10,3,9
2010,NYG,16,394.0,347.0,47.0,1091,-10.405306856889602,-0.016014155108303757,-0.01438219973115427,0.43349342277996766,6107.0,554.0,461.0,0.5447132317866765,43.0,-0.13362180808600058,0.10423652215322818,0.36947151629719427,4986.0,37.0,79.0,639.0,107.0,-6.0,0.020106419617106908,2.9375,-0.375,6.6875,0.0640219064827734,5.597616865261228,-0.14019882803636877,1.7312032682391298,0.6017357582557357,1.78146015062498,-0.6444326792697449,0.765032261678356,97.89701757945447,125.96804902358694,112.18932098041606,97.87778277942377,-0.8773536515457694,5,18,2,25
2010,BAL,18,411.0,308.0,103.0,1219,13.375311402535218,0.0029714045604992533,0.021855827340488965,0.402533335926025,5703.0,604.0,524.0,0.5389908252773582,22.0,-0.08811253738132505,0.0683707836529578,0.3836588799362052,5530.0,33.0,85.0,646.0,279.0,11.0,0.09005586777413849,5.722222222222222,0.6111111111111112,15.5,0.01887445598981985,4.678424938474159,0.2721081317460932,1.1452029686726013,1.0976299288291553,0.5421732561777419,1.1333407105540416,1.7767733602454416,104.0816219761914,117.17804453008901,112.05701287634183,100.79705075087729,0.14923002679697056,6,11,6,17
2010,ATL,17,435.0,336.0,99.0,1213,57.782678630265366,0.03715065456605005,0.07923591312746486,0.4274529762596754,5676.0,636.0,494.0,0.567125434945849,21.0,-0.04016405603741434,-0.0021867078054965505,0.42274408414156295,5770.0,30.0,60.0,592.0,244.0,9.0,0.0769611595758927,5.823529411764706,0.5294117647058824,14.352941176470589,0.004708892118112429,4.679307502061006,0.9249640026275897,-0.007616208074737647,1.1156703798049816,0.15333186055115527,0.9860521115628412,1.6450824037360838,113.87446003941385,99.88575687887894,108.75896191511136,100.18445810709348,-0.06619302299868376,7,5,16,19
2010,NYJ,19,431.0,365.0,66.0,1325,-15.142799268691592,-0.013248414447998194,0.010224952717779769,0.4139629287422574,6585.0,641.0,613.0,0.5106065949589504,23.0,-0.07023689170858001,0.06528180302948901,0.3915912500118079,5655.0,31.0,102.0,915.0,-240.0,8.0,0.05433460701405772,3.473684210526316,0.42105263157894735,-12.631578947368421,0.022371678730449485,4.969811320754717,0.1397750291238272,1.0947329756820967,0.6972176782230813,0.6381711976362879,0.7907009171113547,-1.452942905131832,102.09662543685741,116.42099463523145,108.73632264796784,103.21989042825663,1.0012407679693227,8,13,7,6
2010,PHI,17,455.0,398.0,57.0,1153,73.22341082936575,0.0696631121754776,0.10030422271460207,0.4344766968104634,6597.0,646.0,436.0,0.5961432041603042,24.0,0.00544856222980789,-0.019202577749920423,0.4100238022292831,5549.0,35.0,114.0,963.0,-349.0,11.0,0.067862418032226,3.3529411764705883,0.6470588235294118,-20.529411764705884,0.02445289458118033,5.7215958369470945,1.164673815097641,-0.2856337619233029,0.6757161560074105,0.6953000831030133,1.1981476941101696,-2.359673350625413,117.47010722646462,95.71549357115046,107.23666884831722,102.29050298581338,0.674414320860426,9,4,21,12
2010,NO,17,420.0,348.0,72.0,1205,51.57485072106025,0.04554840480487237,0.07392323880225962,0.45922708155286857,6446.0,743.0,389.0,0.6552607430715058,30.0,-0.04465609601199569,-0.026663442660132455,0.40522110473374984,5329.0,23.0,81.0,766.0,-118.0,-7.0,-0.008683719155354904,4.235294117647059,-0.4117647058823529,-6.9411764705882355,0.05400597681911873,5.3493775933609955,0.8645177593757386,-0.40753475309839593,0.8328426645065431,1.5065252377485625,-0.7107125488157849,-0.7996420196684051,112.96776639063609,93.88697870352406,106.21391422321467,96.0891658975085,-1.5063349289542516,10,7,24,30
2010,IND,17,451.0,405.0,46.0,1202,101.26552691514095,0.07948767452171553,0.06918147783603576,0.46828075318891554,6419.0,722.0,405.0,0.6390627933996622,24.0,0.01178985403890451,0.0006816340560941355,0.4754270320315148,5830.0,20.0,63.0,545.0,139.0,-4.0,0.015665910990239094,2.7058823529411766,-0.23529411764705882,8.176470588235293,-0.007146278842599274,5.340266222961731,0.810567221612363,0.03924882971442387,0.5604900497747134,-0.17208979322162105,-0.39256917499479255,0.9359772533010801,112.15850832418545,100.58873244571636,104.70706493845596,100.17996375696643,-0.06777349677851512,11,8,13,20
2010,CHI,18,383.0,331.0,52.0,1134,-110.46126173795835,-0.09939069331457845,-0.06104886668585133,0.3841689264077166,5394.0,596.0,461.0,0.5701244345350494,35.0,-0.11477950787985984,0.07535672199725245,0.40511127809700453,5677.0,37.0,92.0,790.0,6.0,2.0,0.011606684733409443,2.888888888888889,0.1111111111111111,0.3333333333333333,-0.02094235168928793,4.756613756613756,-0.6711601725166308,1.2593442671287616,0.5930792515374964,-0.5507887471394982,0.2319344847278963,0.03552626862171042,89.93259741225054,118.89016400693143,103.00150009049415,101.42694538491033,0.37073745835078653,12,26,5,14
2010,KC,17,373.0,356.0,17.0,1162,2.9304702668551847,-0.02157804366825738,-0.020780622878310596,0.402146058393083,5766.0,525.0,566.0,0.48139315880486677,19.0,-0.03281257425913335,0.003169478879472912,0.3910739843359172,5685.0,22.0,84.0,703.0,80.0,3.0,0.009239220394416794,1.0,0.17647058823529413,4.705882352941177,0.01107207405716576,4.962134251290878,-0.21299844237492416,0.07989703250450471,0.2567121333430571,0.32799970774848364,0.3497653639208565,0.5375276925804591,96.80502336437614,101.19845548756757,101.32578639181719,96.21485616233642,-1.4621349529120806,13,19,12,29
2010,TB,16,341.0,318.0,23.0,1009,30.853781528567858,0.03273160612024484,0.06690510760466059,0.41346373747528464,5373.0,525.0,423.0,0.5506084499316266,16.0,-0.014827617670423067,-0.05284491330871356,0.4240802893014084,5336.0,26.0,81.0,669.0,-96.0,10.0,0.04471242253576645,1.4375,0.625,-6.0,-0.010616551826123755,5.325074331020812,0.7846672660882381,-0.8353065008638894,0.33462069380721027,-0.2673479701879469,1.1583797723825455,-0.6915879015068807,111.77000899132358,87.47040248704167,100.82857127697649,97.16169751418605,-1.1291707004714824,14,9,27,27
